Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh,Real_Generation(MWh)
2025-07-01 16:00:00,3369.799925924407,0.0,8101.312152083706,3257.0
2025-07-01 17:00:00,3159.760064746161,0.0,8338.315236962226,3704.0
2025-07-01 18:00:00,3454.107122905777,0.0,8367.363010421603,4802.0
2025-07-01 19:00:00,4621.39656997899,0.0,9465.520287650425,5974.0
2025-07-01 20:00:00,7341.70241094328,2546.188304247117,12069.26338497801,6490.0
2025-07-01 21:00:00,6633.670329574757,1942.118897045956,11313.103339918453,6457.0
2025-07-01 22:00:00,5395.911625033825,328.97166329896584,10049.511736995311,7454.0
2025-07-01 23:00:00,6159.829666903433,1351.2449926955644,11369.718752464927,6749.0
2025-07-02 00:00:00,5587.831738484548,692.9010111816518,10194.580749634288,5831.0
2025-07-02 01:00:00,6833.859311820267,1890.9355549703769,11390.533256218549,5234.0
2025-07-02 02:00:00,6338.263049357369,1785.098208998838,10972.96063758273,4908.0
2025-07-02 03:00:00,6090.155024874395,1385.985049735002,10825.799928910074,4412.0
2025-07-02 04:00:00,5914.14564056726,1461.998517038645,10739.201279624329,4187.0
2025-07-02 05:00:00,5861.685048067006,1349.5268937361188,10374.968187833612,3870.0
2025-07-02 06:00:00,5595.224763267595,616.1998275234071,10171.22290167064,3786.0
2025-07-02 07:00:00,5427.48185545194,441.6267663247252,10287.810198706127,3668.0
2025-07-02 08:00:00,4791.318259520114,0.0,9485.35678424115,3576.0
2025-07-02 09:00:00,4104.022099975438,0.0,9144.073188028196,3444.0
2025-07-02 10:00:00,3569.9154010927064,0.0,8356.675570772013,3498.0
2025-07-02 11:00:00,3391.1727410963185,0.0,7870.065380146445,3549.0
2025-07-02 12:00:00,3544.7551351472143,0.0,8472.914204365752,3719.0
2025-07-02 13:00:00,3800.8455008167816,0.0,8386.21655043892,4045.0
2025-07-02 14:00:00,3517.2762435806176,0.0,8324.12283440858,4783.0
2025-07-02 15:00:00,3610.789886276634,0.0,8265.134834888355,5791.0
2025-07-02 16:00:00,4043.100687969601,0.0,9136.40787655948,7390.0
2025-07-02 17:00:00,4047.512713162104,0.0,9006.196826750787,9024.0
2025-07-02 18:00:00,5186.441351261159,125.47490846562071,9598.226170304311,10626.0
2025-07-02 19:00:00,6279.9313052263,1364.827689228989,10903.627019610623,11947.0
2025-07-02 20:00:00,5685.344737983269,967.5830790014742,10538.497683299753,11874.0
2025-07-02 21:00:00,7649.850324037689,2912.7317842546754,12243.951645099052,11942.0
2025-07-02 22:00:00,7234.581359426417,2632.428502432658,12151.616462616968,11069.0
2025-07-02 23:00:00,5248.370863398479,497.18436773970205,10433.126896925523,11116.0
2025-07-03 00:00:00,5417.045534325813,730.6603067709628,10298.469347561831,10287.0
2025-07-03 01:00:00,6991.420326841709,2210.543154967989,11417.834185579137,9945.0
2025-07-03 02:00:00,6665.616784145037,1809.6743801973823,11513.388379795178,9667.0
2025-07-03 03:00:00,5512.132883066958,465.28861012505416,10766.413726681934,9549.0
2025-07-03 04:00:00,6420.848833346979,1826.6007360892827,11096.07886075444,9863.0
2025-07-03 05:00:00,6915.51362527692,1906.288805373839,11540.651776015777,10044.0
2025-07-03 06:00:00,6974.815423442365,2514.4426733653936,11572.15977239346,9734.0
2025-07-03 07:00:00,6169.029540792097,1267.9805488814306,11104.643488854184,9159.0
2025-07-03 08:00:00,5384.776425543728,444.0411173059375,10003.773326853872,8188.0
2025-07-03 09:00:00,4802.410835545945,0.0,9580.53830674149,7212.0
2025-07-03 10:00:00,3962.827513230186,0.0,8755.91109422085,6600.0
2025-07-03 11:00:00,3273.674473557777,0.0,8150.526091205227,6379.0
2025-07-03 12:00:00,2964.7958675225905,0.0,7839.992658096929,5928.0
2025-07-03 13:00:00,3501.5981334999715,0.0,8130.177199435765,5447.0
2025-07-03 14:00:00,3389.019628583585,0.0,8144.791962015086,5179.0
2025-07-03 15:00:00,3733.198480396375,0.0,8187.201036473287,5388.0
