Timestamp,Hour,Actual_Generation_MWh,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh
2025-05-02 02:00,2,303.0,2720.2884886485294,0.0,6827.6149292106875
2025-05-02 03:00,3,280.0,2912.8947145637135,0.0,6936.203375819104
2025-05-02 04:00,4,239.0,2954.713975627683,0.0,6811.429090743439
2025-05-02 05:00,5,123.0,2674.2512690820618,0.0,6923.967547633394
2025-05-02 06:00,6,50.0,2377.4657565074663,0.0,6668.805226339879
2025-05-02 07:00,7,164.0,2767.305179505517,0.0,6954.1881830487455
2025-05-02 08:00,8,1528.0,4400.485458514936,148.56759370180512,8162.549731739545
2025-05-02 09:00,9,4216.0,7144.334422621532,2890.848300862924,11240.556330950461
2025-05-02 10:00,10,6035.0,10153.04935037352,6113.673718293237,14425.489811258896
2025-05-02 11:00,11,7394.0,12428.86508124273,8385.490773682519,16396.671460046335
2025-05-02 12:00,12,8619.0,13493.446718941683,9397.160770854589,17445.631396049914
2025-05-02 13:00,13,9838.0,13590.58763429807,9477.832236332415,17453.809311772395
2025-05-02 14:00,14,10544.0,13279.488648402817,9214.542872622433,17298.224057628555
2025-05-02 15:00,15,10599.0,12839.80489857855,9049.381985565697,16885.35545947706
2025-05-02 16:00,16,9522.0,12058.139692489443,7894.474595717236,16141.148009690189
2025-05-02 17:00,17,9441.0,10568.49288195739,6290.950875071986,14530.792854908264
2025-05-02 18:00,18,9457.0,8373.433837538329,4230.895165844253,12402.19464640742
2025-05-02 19:00,19,7980.0,6010.17185171072,1686.1759240087608,10392.764894671309
2025-05-02 20:00,20,3609.0,4191.362930297037,0.0,8280.488346859138
2025-05-02 21:00,21,392.0,3269.7471146939015,0.0,7364.625329862318
2025-05-02 22:00,22,175.0,3034.644968545696,0.0,6987.595110793821
2025-05-02 23:00,23,172.0,3003.984788144479,0.0,7200.864287685093
2025-05-03 00:00,0,172.0,2887.821427581668,0.0,6981.434357974581
2025-05-03 01:00,1,162.0,2759.7773547749757,0.0,6730.543702865032
2025-05-03 02:00,2,94.0,2808.601840610364,0.0,7121.654345905631
2025-05-03 03:00,3,53.0,2994.3238692840278,0.0,6902.138255283935
2025-05-03 04:00,4,48.0,3029.260239189673,0.0,7325.804454856964
2025-05-03 05:00,5,48.0,2741.9469076269093,0.0,6925.712635289017
2025-05-03 06:00,6,48.0,2438.373406721677,0.0,6689.299956937898
2025-05-03 07:00,7,214.0,2821.5170926567835,0.0,7080.256124103382
2025-05-03 08:00,8,2923.0,4448.122584601298,435.60541836312666,8548.439008985979
2025-05-03 09:00,9,8825.0,7185.545342118423,2915.9568464162053,11400.195854176598
2025-05-03 10:00,10,12576.0,10188.00906149291,6178.476166167389,14007.886808868912
2025-05-03 11:00,11,13619.0,12457.773652369153,8318.380321180686,16577.475538614017
2025-05-03 12:00,12,14068.0,13516.527815495345,9607.43836715013,17685.981998661162
2025-05-03 13:00,13,13984.0,13608.086930924725,9601.056705932146,17547.189007711913
2025-05-03 14:00,14,12880.0,13291.67213733117,9223.863142452037,17092.947314923797
2025-05-03 15:00,15,12458.0,12846.957105777343,8692.873069409115,16683.5281419737
2025-05-03 16:00,16,11168.0,12060.561813624303,8005.62177297211,16786.185747133648
2025-05-03 17:00,17,10055.0,10566.500850270608,6374.459677975326,14629.84039103661
2025-05-03 18:00,18,10306.0,8367.356336290868,4248.636993104007,12525.981222607357
2025-05-03 19:00,19,7315.0,6000.348283661344,2010.5763085803985,10250.382098581436
2025-05-03 20:00,20,2739.0,4178.141356941618,94.95435887298034,8172.478968524314
2025-05-03 21:00,21,428.0,3253.4821777192747,0.0,6793.169333144368
2025-05-03 22:00,22,199.0,3015.695806385087,0.0,6880.556572737419
2025-05-03 23:00,23,114.0,2982.7129593193094,0.0,6854.568143927672
2025-05-04 00:00,0,110.0,2864.588853391642,0.0,6761.243007882578
2025-05-04 01:00,1,107.0,2734.944292574945,0.0,6731.763751493556
2025-05-04 02:00,2,84.0,2782.524899087222,0.0,6704.895638531304
2025-05-04 03:00,3,84.0,2967.3540764815566,0.0,6895.655105083877
2025-05-04 04:00,4,84.0,3001.7411733663257,0.0,6880.592218921121
2025-05-04 05:00,5,59.0,2714.2129007195445,0.0,6477.9647916173235
