MTU (CET/CEST),Area,Production Type,Generation(MW)
03/01/2025 16:30:00 - 03/01/2025 16:45:00,BZN|ES,Solar,7092.0
03/01/2025 16:45:00 - 03/01/2025 17:00:00,BZN|ES,Solar,6040.0
03/01/2025 17:00:00 - 03/01/2025 17:15:00,BZN|ES,Solar,4600.0
03/01/2025 17:15:00 - 03/01/2025 17:30:00,BZN|ES,Solar,3108.0
03/01/2025 17:30:00 - 03/01/2025 17:45:00,BZN|ES,Solar,2132.0
03/01/2025 17:45:00 - 03/01/2025 18:00:00,BZN|ES,Solar,1264.0
03/01/2025 18:00:00 - 03/01/2025 18:15:00,BZN|ES,Solar,648.0
03/01/2025 18:15:00 - 03/01/2025 18:30:00,BZN|ES,Solar,272.0
03/01/2025 18:30:00 - 03/01/2025 18:45:00,BZN|ES,Solar,96.0
03/01/2025 18:45:00 - 03/01/2025 19:00:00,BZN|ES,Solar,88.0
03/01/2025 19:00:00 - 03/01/2025 19:15:00,BZN|ES,Solar,80.0
03/01/2025 19:15:00 - 03/01/2025 19:30:00,BZN|ES,Solar,80.0
03/01/2025 19:30:00 - 03/01/2025 19:45:00,BZN|ES,Solar,80.0
03/01/2025 19:45:00 - 03/01/2025 20:00:00,BZN|ES,Solar,80.0
03/01/2025 20:00:00 - 03/01/2025 20:15:00,BZN|ES,Solar,80.0
03/01/2025 20:15:00 - 03/01/2025 20:30:00,BZN|ES,Solar,80.0
03/01/2025 20:30:00 - 03/01/2025 20:45:00,BZN|ES,Solar,80.0
03/01/2025 20:45:00 - 03/01/2025 21:00:00,BZN|ES,Solar,68.0
03/01/2025 21:00:00 - 03/01/2025 21:15:00,BZN|ES,Solar,56.0
03/01/2025 21:15:00 - 03/01/2025 21:30:00,BZN|ES,Solar,56.0
03/01/2025 21:30:00 - 03/01/2025 21:45:00,BZN|ES,Solar,56.0
03/01/2025 21:45:00 - 03/01/2025 22:00:00,BZN|ES,Solar,56.0
03/01/2025 22:00:00 - 03/01/2025 22:15:00,BZN|ES,Solar,56.0
03/01/2025 22:15:00 - 03/01/2025 22:30:00,BZN|ES,Solar,56.0
03/01/2025 22:30:00 - 03/01/2025 22:45:00,BZN|ES,Solar,56.0
03/01/2025 22:45:00 - 03/01/2025 23:00:00,BZN|ES,Solar,56.0
