MTU (CET/CEST),Area,Production Type,Generation(MW)
02/01/2025 21:00:00 - 02/01/2025 21:15:00,BZN|ES,Hydro Water Reservoir,3856.0
02/01/2025 21:15:00 - 02/01/2025 21:30:00,BZN|ES,Hydro Water Reservoir,3600.0
02/01/2025 21:30:00 - 02/01/2025 21:45:00,BZN|ES,Hydro Water Reservoir,3532.0
02/01/2025 21:45:00 - 02/01/2025 22:00:00,BZN|ES,Hydro Water Reservoir,3156.0
02/01/2025 22:00:00 - 02/01/2025 22:15:00,BZN|ES,Hydro Water Reservoir,2912.0
02/01/2025 22:15:00 - 02/01/2025 22:30:00,BZN|ES,Hydro Water Reservoir,2764.0
02/01/2025 22:30:00 - 02/01/2025 22:45:00,BZN|ES,Hydro Water Reservoir,2520.0
02/01/2025 22:45:00 - 02/01/2025 23:00:00,BZN|ES,Hydro Water Reservoir,2512.0
02/01/2025 23:00:00 - 02/01/2025 23:15:00,BZN|ES,Hydro Water Reservoir,2436.0
02/01/2025 23:15:00 - 02/01/2025 23:30:00,BZN|ES,Hydro Water Reservoir,2164.0
02/01/2025 23:30:00 - 02/01/2025 23:45:00,BZN|ES,Hydro Water Reservoir,2160.0
02/01/2025 23:45:00 - 03/01/2025 00:00:00,BZN|ES,Hydro Water Reservoir,2176.0
03/01/2025 00:00:00 - 03/01/2025 00:15:00,BZN|ES,Hydro Water Reservoir,1832.0
03/01/2025 00:15:00 - 03/01/2025 00:30:00,BZN|ES,Hydro Water Reservoir,1728.0
03/01/2025 00:30:00 - 03/01/2025 00:45:00,BZN|ES,Hydro Water Reservoir,1640.0
03/01/2025 00:45:00 - 03/01/2025 01:00:00,BZN|ES,Hydro Water Reservoir,1524.0
03/01/2025 01:00:00 - 03/01/2025 01:15:00,BZN|ES,Hydro Water Reservoir,1360.0
03/01/2025 01:15:00 - 03/01/2025 01:30:00,BZN|ES,Hydro Water Reservoir,1252.0
03/01/2025 01:30:00 - 03/01/2025 01:45:00,BZN|ES,Hydro Water Reservoir,1104.0
03/01/2025 01:45:00 - 03/01/2025 02:00:00,BZN|ES,Hydro Water Reservoir,1108.0
03/01/2025 02:00:00 - 03/01/2025 02:15:00,BZN|ES,Hydro Water Reservoir,1088.0
03/01/2025 02:15:00 - 03/01/2025 02:30:00,BZN|ES,Hydro Water Reservoir,1048.0
03/01/2025 02:30:00 - 03/01/2025 02:45:00,BZN|ES,Hydro Water Reservoir,980.0
03/01/2025 02:45:00 - 03/01/2025 03:00:00,BZN|ES,Hydro Water Reservoir,1032.0
03/01/2025 03:00:00 - 03/01/2025 03:15:00,BZN|ES,Hydro Water Reservoir,1072.0
03/01/2025 03:15:00 - 03/01/2025 03:30:00,BZN|ES,Hydro Water Reservoir,1036.0
03/01/2025 03:30:00 - 03/01/2025 03:45:00,BZN|ES,Hydro Water Reservoir,992.0
03/01/2025 03:45:00 - 03/01/2025 04:00:00,BZN|ES,Hydro Water Reservoir,988.0
03/01/2025 04:00:00 - 03/01/2025 04:15:00,BZN|ES,Hydro Water Reservoir,1028.0
03/01/2025 04:15:00 - 03/01/2025 04:30:00,BZN|ES,Hydro Water Reservoir,1004.0
03/01/2025 04:30:00 - 03/01/2025 04:45:00,BZN|ES,Hydro Water Reservoir,896.0
03/01/2025 04:45:00 - 03/01/2025 05:00:00,BZN|ES,Hydro Water Reservoir,856.0
03/01/2025 05:00:00 - 03/01/2025 05:15:00,BZN|ES,Hydro Water Reservoir,940.0
03/01/2025 05:15:00 - 03/01/2025 05:30:00,BZN|ES,Hydro Water Reservoir,988.0
03/01/2025 05:30:00 - 03/01/2025 05:45:00,BZN|ES,Hydro Water Reservoir,968.0
03/01/2025 05:45:00 - 03/01/2025 06:00:00,BZN|ES,Hydro Water Reservoir,976.0
03/01/2025 06:00:00 - 03/01/2025 06:15:00,BZN|ES,Hydro Water Reservoir,916.0
03/01/2025 06:15:00 - 03/01/2025 06:30:00,BZN|ES,Hydro Water Reservoir,1140.0
03/01/2025 06:30:00 - 03/01/2025 06:45:00,BZN|ES,Hydro Water Reservoir,1248.0
03/01/2025 06:45:00 - 03/01/2025 07:00:00,BZN|ES,Hydro Water Reservoir,1280.0
03/01/2025 07:00:00 - 03/01/2025 07:15:00,BZN|ES,Hydro Water Reservoir,1312.0
03/01/2025 07:15:00 - 03/01/2025 07:30:00,BZN|ES,Hydro Water Reservoir,1412.0
03/01/2025 07:30:00 - 03/01/2025 07:45:00,BZN|ES,Hydro Water Reservoir,1864.0
03/01/2025 07:45:00 - 03/01/2025 08:00:00,BZN|ES,Hydro Water Reservoir,2052.0
03/01/2025 08:00:00 - 03/01/2025 08:15:00,BZN|ES,Hydro Water Reservoir,2104.0
03/01/2025 08:15:00 - 03/01/2025 08:30:00,BZN|ES,Hydro Water Reservoir,2352.0
03/01/2025 08:30:00 - 03/01/2025 08:45:00,BZN|ES,Hydro Water Reservoir,2708.0
03/01/2025 08:45:00 - 03/01/2025 09:00:00,BZN|ES,Hydro Water Reservoir,2824.0
03/01/2025 09:00:00 - 03/01/2025 09:15:00,BZN|ES,Hydro Water Reservoir,2580.0
03/01/2025 09:15:00 - 03/01/2025 09:30:00,BZN|ES,Hydro Water Reservoir,2524.0
03/01/2025 09:30:00 - 03/01/2025 09:45:00,BZN|ES,Hydro Water Reservoir,2424.0
03/01/2025 09:45:00 - 03/01/2025 10:00:00,BZN|ES,Hydro Water Reservoir,2256.0
03/01/2025 10:00:00 - 03/01/2025 10:15:00,BZN|ES,Hydro Water Reservoir,2172.0
03/01/2025 10:15:00 - 03/01/2025 10:30:00,BZN|ES,Hydro Water Reservoir,2144.0
03/01/2025 10:30:00 - 03/01/2025 10:45:00,BZN|ES,Hydro Water Reservoir,1880.0
03/01/2025 10:45:00 - 03/01/2025 11:00:00,BZN|ES,Hydro Water Reservoir,1636.0
03/01/2025 11:00:00 - 03/01/2025 11:15:00,BZN|ES,Hydro Water Reservoir,1572.0
03/01/2025 11:15:00 - 03/01/2025 11:30:00,BZN|ES,Hydro Water Reservoir,1360.0
03/01/2025 11:30:00 - 03/01/2025 11:45:00,BZN|ES,Hydro Water Reservoir,1188.0
03/01/2025 11:45:00 - 03/01/2025 12:00:00,BZN|ES,Hydro Water Reservoir,1156.0
03/01/2025 12:00:00 - 03/01/2025 12:15:00,BZN|ES,Hydro Water Reservoir,1140.0
03/01/2025 12:15:00 - 03/01/2025 12:30:00,BZN|ES,Hydro Water Reservoir,984.0
03/01/2025 12:30:00 - 03/01/2025 12:45:00,BZN|ES,Hydro Water Reservoir,928.0
03/01/2025 12:45:00 - 03/01/2025 13:00:00,BZN|ES,Hydro Water Reservoir,968.0
03/01/2025 13:00:00 - 03/01/2025 13:15:00,BZN|ES,Hydro Water Reservoir,948.0
