MTU (CET/CEST),Area,Production Type,Generation(MW)
03/01/2025 03:15:00 - 03/01/2025 03:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 03:30:00 - 03/01/2025 03:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 03:45:00 - 03/01/2025 04:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 04:00:00 - 03/01/2025 04:15:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 04:15:00 - 03/01/2025 04:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 04:30:00 - 03/01/2025 04:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 04:45:00 - 03/01/2025 05:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 05:00:00 - 03/01/2025 05:15:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 05:15:00 - 03/01/2025 05:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 05:30:00 - 03/01/2025 05:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 05:45:00 - 03/01/2025 06:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 06:00:00 - 03/01/2025 06:15:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 06:15:00 - 03/01/2025 06:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 06:30:00 - 03/01/2025 06:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 06:45:00 - 03/01/2025 07:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 07:00:00 - 03/01/2025 07:15:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 07:15:00 - 03/01/2025 07:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 07:30:00 - 03/01/2025 07:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 07:45:00 - 03/01/2025 08:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 08:00:00 - 03/01/2025 08:15:00,BZN|ES,Fossil Hard coal,252.0
03/01/2025 08:15:00 - 03/01/2025 08:30:00,BZN|ES,Fossil Hard coal,268.0
03/01/2025 08:30:00 - 03/01/2025 08:45:00,BZN|ES,Fossil Hard coal,308.0
03/01/2025 08:45:00 - 03/01/2025 09:00:00,BZN|ES,Fossil Hard coal,320.0
03/01/2025 09:00:00 - 03/01/2025 09:15:00,BZN|ES,Fossil Hard coal,324.0
03/01/2025 09:15:00 - 03/01/2025 09:30:00,BZN|ES,Fossil Hard coal,328.0
03/01/2025 09:30:00 - 03/01/2025 09:45:00,BZN|ES,Fossil Hard coal,360.0
03/01/2025 09:45:00 - 03/01/2025 10:00:00,BZN|ES,Fossil Hard coal,356.0
03/01/2025 10:00:00 - 03/01/2025 10:15:00,BZN|ES,Fossil Hard coal,344.0
03/01/2025 10:15:00 - 03/01/2025 10:30:00,BZN|ES,Fossil Hard coal,348.0
03/01/2025 10:30:00 - 03/01/2025 10:45:00,BZN|ES,Fossil Hard coal,356.0
03/01/2025 10:45:00 - 03/01/2025 11:00:00,BZN|ES,Fossil Hard coal,356.0
03/01/2025 11:00:00 - 03/01/2025 11:15:00,BZN|ES,Fossil Hard coal,360.0
03/01/2025 11:15:00 - 03/01/2025 11:30:00,BZN|ES,Fossil Hard coal,384.0
03/01/2025 11:30:00 - 03/01/2025 11:45:00,BZN|ES,Fossil Hard coal,416.0
03/01/2025 11:45:00 - 03/01/2025 12:00:00,BZN|ES,Fossil Hard coal,416.0
03/01/2025 12:00:00 - 03/01/2025 12:15:00,BZN|ES,Fossil Hard coal,412.0
03/01/2025 12:15:00 - 03/01/2025 12:30:00,BZN|ES,Fossil Hard coal,440.0
03/01/2025 12:30:00 - 03/01/2025 12:45:00,BZN|ES,Fossil Hard coal,460.0
03/01/2025 12:45:00 - 03/01/2025 13:00:00,BZN|ES,Fossil Hard coal,460.0
03/01/2025 13:00:00 - 03/01/2025 13:15:00,BZN|ES,Fossil Hard coal,464.0
03/01/2025 13:15:00 - 03/01/2025 13:30:00,BZN|ES,Fossil Hard coal,464.0
03/01/2025 13:30:00 - 03/01/2025 13:45:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 13:45:00 - 03/01/2025 14:00:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 14:00:00 - 03/01/2025 14:15:00,BZN|ES,Fossil Hard coal,452.0
03/01/2025 14:15:00 - 03/01/2025 14:30:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 14:30:00 - 03/01/2025 14:45:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 14:45:00 - 03/01/2025 15:00:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 15:00:00 - 03/01/2025 15:15:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 15:15:00 - 03/01/2025 15:30:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 15:30:00 - 03/01/2025 15:45:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 15:45:00 - 03/01/2025 16:00:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 16:00:00 - 03/01/2025 16:15:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 16:15:00 - 03/01/2025 16:30:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 16:30:00 - 03/01/2025 16:45:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 16:45:00 - 03/01/2025 17:00:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 17:00:00 - 03/01/2025 17:15:00,BZN|ES,Fossil Hard coal,456.0
03/01/2025 17:15:00 - 03/01/2025 17:30:00,BZN|ES,Fossil Hard coal,432.0
03/01/2025 17:30:00 - 03/01/2025 17:45:00,BZN|ES,Fossil Hard coal,400.0
03/01/2025 17:45:00 - 03/01/2025 18:00:00,BZN|ES,Fossil Hard coal,400.0
03/01/2025 18:00:00 - 03/01/2025 18:15:00,BZN|ES,Fossil Hard coal,400.0
03/01/2025 18:15:00 - 03/01/2025 18:30:00,BZN|ES,Fossil Hard coal,404.0
03/01/2025 18:30:00 - 03/01/2025 18:45:00,BZN|ES,Fossil Hard coal,404.0
03/01/2025 18:45:00 - 03/01/2025 19:00:00,BZN|ES,Fossil Hard coal,404.0
03/01/2025 19:00:00 - 03/01/2025 19:15:00,BZN|ES,Fossil Hard coal,408.0
03/01/2025 19:15:00 - 03/01/2025 19:30:00,BZN|ES,Fossil Hard coal,380.0
03/01/2025 19:30:00 - 03/01/2025 19:45:00,BZN|ES,Fossil Hard coal,348.0
03/01/2025 19:45:00 - 03/01/2025 20:00:00,BZN|ES,Fossil Hard coal,348.0
03/01/2025 20:00:00 - 03/01/2025 20:15:00,BZN|ES,Fossil Hard coal,348.0
03/01/2025 20:15:00 - 03/01/2025 20:30:00,BZN|ES,Fossil Hard coal,344.0
03/01/2025 20:30:00 - 03/01/2025 20:45:00,BZN|ES,Fossil Hard coal,340.0
03/01/2025 20:45:00 - 03/01/2025 21:00:00,BZN|ES,Fossil Hard coal,340.0
03/01/2025 21:00:00 - 03/01/2025 21:15:00,BZN|ES,Fossil Hard coal,340.0
03/01/2025 21:15:00 - 03/01/2025 21:30:00,BZN|ES,Fossil Hard coal,324.0
03/01/2025 21:30:00 - 03/01/2025 21:45:00,BZN|ES,Fossil Hard coal,304.0
03/01/2025 21:45:00 - 03/01/2025 22:00:00,BZN|ES,Fossil Hard coal,304.0
03/01/2025 22:00:00 - 03/01/2025 22:15:00,BZN|ES,Fossil Hard coal,304.0
03/01/2025 22:15:00 - 03/01/2025 22:30:00,BZN|ES,Fossil Hard coal,300.0
