"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__apparent_temperature","hourly_units__wind_speed_10m","hourly_units__wind_speed_100m","hourly_units__wind_direction_100m","hourly_units__wind_direction_10m","hourly_units__wind_gusts_10m","hourly__time","hourly__temperature_2m","hourly__apparent_temperature","hourly__wind_speed_10m","hourly__wind_speed_100m","hourly__wind_direction_100m","hourly__wind_direction_10m","hourly__wind_gusts_10m","daily_units__time","daily_units__weather_code","daily__time","daily__weather_code"
"","","","","","","","","","","","","","","","2023-03-09T13:00","15.7","14.9","14.5","27.0","243","235","29.9","","","",""
"","","","","","","","","","","","","","","","2023-03-09T14:00","19.7","18.6","15.6","22.7","243","236","33.1","","","",""
"","","","","","","","","","","","","","","","2023-03-09T15:00","20.4","18.6","18.5","26.3","237","233","37.8","","","",""
"","","","","","","","","","","","","","","","2023-03-09T16:00","19.7","16.9","21.2","33.2","233","228","43.6","","","",""
"","","","","","","","","","","","","","","","2023-03-09T17:00","18.0","15.0","22.7","36.2","232","228","45.0","","","",""
"","","","","","","","","","","","","","","","2023-03-09T18:00","16.7","13.9","20.1","36.6","242","237","45.0","","","",""
"","","","","","","","","","","","","","","","2023-03-09T19:00","16.0","12.9","20.7","36.4","258","253","41.4","","","",""
"","","","","","","","","","","","","","","","2023-03-09T20:00","16.5","13.1","23.1","39.6","267","267","47.5","","","",""
"","","","","","","","","","","","","","","","2023-03-09T21:00","15.7","13.5","13.7","26.8","276","273","45.0","","","",""
"","","","","","","","","","","","","","","","2023-03-09T22:00","14.9","12.6","12.2","27.0","273","268","27.7","","","",""
"","","","","","","","","","","","","","","","2023-03-09T23:00","14.5","11.8","14.8","30.0","274","271","30.2","","","",""
"","","","","","","","","","","","","","","","2023-03-10T00:00","14.2","11.5","15.0","30.9","281","280","31.0","","","",""
"","","","","","","","","","","","","","","","2023-03-10T01:00","15.6","12.2","20.1","36.2","295","291","31.0","","","",""
"","","","","","","","","","","","","","","","2023-03-10T02:00","15.2","11.9","18.1","33.0","292","287","40.7","","","",""
"","","","","","","","","","","","","","","","2023-03-10T03:00","14.4","11.4","15.3","30.0","283","279","36.0","","","",""
"","","","","","","","","","","","","","","","2023-03-10T04:00","14.0","10.7","17.0","32.6","277","274","33.8","","","",""
"","","","","","","","","","","","","","","","2023-03-10T05:00","14.0","10.3","18.4","33.9","273","270","36.4","","","",""
"","","","","","","","","","","","","","","","2023-03-10T06:00","14.0","9.8","21.2","37.1","272","269","41.4","","","",""
"","","","","","","","","","","","","","","","2023-03-10T07:00","13.9","9.2","23.8","40.1","275","272","46.1","","","",""
"","","","","","","","","","","","","","","","2023-03-10T08:00","14.1","9.7","22.6","38.5","281","278","46.1","","","",""
"","","","","","","","","","","","","","","","2023-03-10T09:00","15.6","11.4","22.1","35.2","288","286","46.1","","","",""
"","","","","","","","","","","","","","","","2023-03-10T10:00","16.9","12.4","24.6","34.7","289","288","48.6","","","",""
"","","","","","","","","","","","","","","","2023-03-10T11:00","18.3","13.6","26.4","37.4","295","294","54.4","","","",""
"","","","","","","","","","","","","","","","2023-03-10T12:00","20.2","16.2","24.7","34.3","300","299","53.3","","","",""
"","","","","","","","","","","","","","","","2023-03-10T13:00","22.2","18.8","21.7","30.2","279","276","50.4","","","",""
"","","","","","","","","","","","","","","","2023-03-10T14:00","23.2","20.0","20.2","28.1","280","275","45.7","","","",""
"","","","","","","","","","","","","","","","2023-03-10T15:00","24.1","20.1","22.1","32.2","290","286","45.0","","","",""
"","","","","","","","","","","","","","","","2023-03-10T16:00","23.7","19.0","23.6","34.3","285","282","51.1","","","",""
"","","","","","","","","","","","","","","","2023-03-10T17:00","23.1","18.4","23.0","34.9","284","280","47.5","","","",""
"","","","","","","","","","","","","","","","2023-03-10T18:00","22.5","18.5","19.2","31.7","295","287","45.7","","","",""
"","","","","","","","","","","","","","","","2023-03-10T19:00","19.7","15.3","24.6","41.2","279","277","48.2","","","",""
"","","","","","","","","","","","","","","","2023-03-10T20:00","19.3","15.3","21.8","38.5","289","286","46.4","","","",""
"","","","","","","","","","","","","","","","2023-03-10T21:00","19.1","15.7","17.7","32.4","289","287","41.8","","","",""
"","","","","","","","","","","","","","","","2023-03-10T22:00","18.4","15.3","15.9","30.5","278","273","35.6","","","",""
"","","","","","","","","","","","","","","","2023-03-10T23:00","17.8","14.5","17.5","33.4","281","278","35.6","","","",""
"","","","","","","","","","","","","","","","2023-03-11T00:00","17.6","14.3","18.0","33.4","277","272","37.1","","","",""
"","","","","","","","","","","","","","","","2023-03-11T01:00","18.7","14.3","26.0","44.2","289","287","38.5","","","",""
"","","","","","","","","","","","","","","","2023-03-11T02:00","18.9","13.8","30.6","50.1","288","288","59.0","","","",""
"","","","","","","","","","","","","","","","2023-03-11T03:00","18.3","13.2","30.5","50.6","290","289","59.4","","","",""
"","","","","","","","","","","","","","","","2023-03-11T04:00","17.8","12.6","31.8","52.4","290","290","61.9","","","",""
"","","","","","","","","","","","","","","","2023-03-11T05:00","17.5","12.2","32.6","53.1","293","293","62.6","","","",""
"","","","","","","","","","","","","","","","2023-03-11T06:00","17.3","12.1","31.3","51.6","293","294","63.4","","","",""
"","","","","","","","","","","","","","","","2023-03-11T07:00","17.1","12.0","30.3","50.4","295","297","61.2","","","",""
"","","","","","","","","","","","","","","","2023-03-11T08:00","17.2","12.2","29.9","49.0","299","301","59.4","","","",""
"","","","","","","","","","","","","","","","2023-03-11T09:00","18.2","13.6","29.0","48.2","303","305","58.7","","","",""
"","","","","","","","","","","","","","","","2023-03-11T10:00","19.5","14.5","31.6","48.2","302","302","63.0","","","",""
"","","","","","","","","","","","","","","","2023-03-11T11:00","21.1","16.4","30.7","44.4","303","304","63.0","","","",""
"","","","","","","","","","","","","","","","2023-03-11T12:00","22.9","18.8","29.1","41.8","306","306","61.2","","","",""
"","","","","","","","","","","","","","","","2023-03-11T13:00","25.3","21.0","30.8","43.4","299","299","58.0","","","",""
"","","","","","","","","","","","","","","","2023-03-11T14:00","25.8","22.0","30.3","42.4","298","297","62.3","","","",""
"","","","","","","","","","","","","","","","2023-03-11T15:00","25.9","21.5","30.4","43.5","298","296","59.8","","","",""
"","","","","","","","","","","","","","","","2023-03-11T16:00","26.8","22.2","29.8","43.2","300","300","59.0","","","",""
"","","","","","","","","","","","","","","","2023-03-11T17:00","26.2","22.5","24.3","38.8","301","302","57.6","","","",""
"","","","","","","","","","","","","","","","2023-03-11T18:00","24.5","20.8","23.4","40.1","298","301","49.3","","","",""
"","","","","","","","","","","","","","","","2023-03-11T19:00","22.9","19.3","22.3","40.6","291","293","47.9","","","",""
"","","","","","","","","","","","","","","","2023-03-11T20:00","22.1","18.4","23.3","41.5","296","297","46.1","","","",""
"","","","","","","","","","","","","","","","2023-03-11T21:00","21.7","17.8","25.0","41.9","303","303","49.7","","","",""
"","","","","","","","","","","","","","","","2023-03-11T22:00","20.9","17.5","21.9","38.3","311","314","47.9","","","",""
"","","","","","","","","","","","","","","","2023-03-11T23:00","18.9","16.8","12.3","28.3","312","322","42.1","","","",""
"","","","","","","","","","","","","","","","2023-03-12T00:00","16.0","14.8","6.8","18.0","323","357","25.2","","","",""
"","","","","","","","","","","","","","","","2023-03-12T01:00","15.7","15.6","2.6","6.3","329","286","14.0","","","",""
"","","","","","","","","","","","","","","","2023-03-12T02:00","14.5","14.0","4.9","12.4","324","306","10.8","","","",""
"","","","","","","","","","","","","","","","2023-03-12T03:00","14.2","13.4","6.6","17.4","322","315","13.7","","","",""
"","","","","","","","","","","","","","","","2023-03-12T04:00","14.0","13.2","6.6","19.7","325","338","14.4","","","",""
"","","","","","","","","","","","","","","","2023-03-12T05:00","14.3","13.2","9.0","22.9","327","337","18.4","","","",""
"","","","","","","","","","","","","","","","2023-03-12T06:00","14.3","13.1","10.1","24.9","326","333","21.2","","","",""
"","","","","","","","","","","","","","","","2023-03-12T07:00","13.3","12.6","6.8","18.2","346","357","20.9","","","",""
"","","","","","","","","","","","","","","","2023-03-12T08:00","13.8","12.9","8.0","15.6","8","355","14.0","","","",""
"","","","","","","","","","","","","","","","2023-03-12T09:00","16.1","15.2","8.0","15.5","18","18","18.0","","","",""
"","","","","","","","","","","","","","","","2023-03-12T10:00","17.7","16.3","11.7","15.9","51","56","25.2","","","",""
"","","","","","","","","","","","","","","","2023-03-12T11:00","17.9","16.5","14.2","17.7","66","69","31.0","","","",""
"","","","","","","","","","","","","","","","2023-03-12T12:00","17.6","16.9","13.4","16.3","96","95","31.3","","","",""
"","","","","","","","","","","","","","","","2023-03-12T13:00","17.6","17.3","13.8","17.9","142","141","31.7","","","",""
"","","","","","","","","","","","","","","","2023-03-12T14:00","17.9","17.1","16.2","21.5","162","163","36.7","","","",""
"","","","","","","","","","","","","","","","2023-03-12T15:00","18.2","17.0","16.9","22.4","165","164","37.8","","","",""
"","","","","","","","","","","","","","","","2023-03-12T16:00","17.5","16.3","13.3","18.0","164","161","37.1","","","",""
"","","","","","","","","","","","","","","","2023-03-12T17:00","16.6","15.9","9.7","12.6","143","141","30.2","","","",""
"","","","","","","","","","","","","","","","2023-03-12T18:00","15.2","14.7","8.5","11.9","155","152","22.7","","","",""
"","","","","","","","","","","","","","","","2023-03-12T19:00","13.8","14.3","2.5","5.9","137","98","19.1","","","",""
"","","","","","","","","","","","","","","","2023-03-12T20:00","12.7","13.0","2.8","2.9","120","50","5.0","","","",""
"","","","","","","","","","","","","","","","2023-03-12T21:00","12.1","12.2","3.9","5.0","69","22","6.1","","","",""
"","","","","","","","","","","","","","","","2023-03-12T22:00","11.6","11.5","4.0","4.9","54","355","6.8","","","",""
"","","","","","","","","","","","","","","","2023-03-12T23:00","11.7","11.6","4.0","6.4","38","350","7.6","","","",""
"","","","","","","","","","","","","","","","2023-03-13T00:00","11.7","11.4","4.5","7.7","11","331","9.4","","","",""
"","","","","","","","","","","","","","","","2023-03-13T01:00","12.8","12.8","5.2","10.9","264","304","9.4","","","",""
"","","","","","","","","","","","","","","","2023-03-13T02:00","11.6","10.9","6.8","13.3","257","267","13.7","","","",""
"","","","","","","","","","","","","","","","2023-03-13T03:00","12.3","11.6","6.0","18.3","255","253","14.0","","","",""
"","","","","","","","","","","","","","","","2023-03-13T04:00","12.7","11.8","6.9","21.1","256","261","15.8","","","",""
"","","","","","","","","","","","","","","","2023-03-13T05:00","12.7","11.7","7.1","20.2","251","255","15.8","","","",""
"","","","","","","","","","","","","","","","2023-03-13T06:00","12.5","11.5","6.9","18.7","245","242","15.5","","","",""
"","","","","","","","","","","","","","","","2023-03-13T07:00","12.5","11.7","6.1","16.9","241","242","14.8","","","",""
"","","","","","","","","","","","","","","","2023-03-13T08:00","13.8","13.1","6.2","16.9","241","249","14.0","","","",""
"","","","","","","","","","","","","","","","2023-03-13T09:00","15.7","15.1","6.4","14.0","241","243","16.6","","","",""
"","","","","","","","","","","","","","","","2023-03-13T10:00","18.1","17.6","7.7","11.0","218","208","19.8","","","",""
"","","","","","","","","","","","","","","","2023-03-13T11:00","19.0","18.0","11.2","14.7","208","201","27.7","","","",""
"","","","","","","","","","","","","","","","2023-03-13T12:00","19.6","19.0","13.0","16.2","201","194","31.0","","","",""
"","","","","","","","","","","","","","","","2023-03-13T13:00","19.7","19.2","15.9","20.3","200","193","35.6","","","",""
"","","","","","","","","","","","","","","","2023-03-13T14:00","19.5","18.8","17.1","22.4","210","205","38.2","","","",""
"","","","","","","","","","","","","","","","2023-03-13T15:00","18.8","17.4","19.5","27.0","211","208","42.1","","","",""
"","","","","","","","","","","","","","","","2023-03-13T16:00","18.3","16.4","19.0","26.8","216","213","42.8","","","",""
"","","","","","","","","","","","","","","","2023-03-13T17:00","17.7","16.1","15.8","23.1","214","210","40.7","","","",""
"","","","","","","","","","","","","","","","2023-03-13T18:00","16.8","15.7","12.1","19.5","218","210","34.2","","","",""
"","","","","","","","","","","","","","","","2023-03-13T19:00","15.6","14.9","8.8","19.6","223","215","26.6","","","",""
"","","","","","","","","","","","","","","","2023-03-13T20:00","14.2","13.9","5.5","17.1","224","203","20.5","","","",""
"","","","","","","","","","","","","","","","2023-03-13T21:00","14.8","13.6","11.5","26.2","238","231","23.0","","","",""
"","","","","","","","","","","","","","","","2023-03-13T22:00","15.4","13.7","13.7","29.2","299","305","31.7","","","",""
"","","","","","","","","","","","","","","","2023-03-13T23:00","19.7","14.5","27.1","46.6","294","292","51.8","","","",""
"","","","","","","","","","","","","","","","2023-03-14T00:00","19.2","13.9","26.7","43.8","297","296","54.0","","","",""
"","","","","","","","","","","","","","","","2023-03-14T01:00","18.2","11.8","31.7","51.4","299","299","51.1","","","",""
"","","","","","","","","","","","","","","","2023-03-14T02:00","17.0","11.6","24.4","40.8","292","289","60.8","","","",""
"","","","","","","","","","","","","","","","2023-03-14T03:00","15.9","11.8","14.4","29.1","288","283","47.5","","","",""
"","","","","","","","","","","","","","","","2023-03-14T04:00","13.5","10.3","8.1","22.0","281","257","28.8","","","",""
"","","","","","","","","","","","","","","","2023-03-14T05:00","14.0","9.3","18.8","34.0","276","267","36.4","","","",""
"","","","","","","","","","","","","","","","2023-03-14T06:00","13.6","8.6","21.3","38.4","283","282","42.1","","","",""
"","","","","","","","","","","","","","","","2023-03-14T07:00","13.3","7.9","23.7","40.8","291","290","46.4","","","",""
"","","","","","","","","","","","","","","","2023-03-14T08:00","13.5","8.0","25.4","42.3","301","302","47.5","","","",""
"","","","","","","","","","","","","","","","2023-03-14T09:00","15.1","9.1","28.7","43.9","305","305","55.1","","","",""
"","","","","","","","","","","","","","","","2023-03-14T10:00","16.7","11.3","25.4","35.9","308","308","55.1","","","",""
"","","","","","","","","","","","","","","","2023-03-14T11:00","18.2","13.1","23.6","32.1","307","308","51.1","","","",""
"","","","","","","","","","","","","","","","2023-03-14T12:00","19.9","15.9","19.2","25.6","305","304","47.9","","","",""
"","","","","","","","","","","","","","","","2023-03-14T13:00","21.5","17.7","17.8","23.4","313","312","40.7","","","",""
"","","","","","","","","","","","","","","","2023-03-14T14:00","21.6","18.3","16.1","21.1","303","299","38.5","","","",""
"","","","","","","","","","","","","","","","2023-03-14T15:00","22.4","18.1","20.0","26.3","300","296","40.7","","","",""
"","","","","","","","","","","","","","","","2023-03-14T16:00","22.2","17.4","17.7","26.4","305","308","43.2","","","",""
"","","","","","","","","","","","","","","","2023-03-14T17:00","18.3","14.7","16.6","22.5","68","63","37.4","","","",""
"","","","","","","","","","","","","","","","2023-03-14T18:00","14.8","13.3","13.5","21.5","67","65","38.5","","","",""
"","","","","","","","","","","","","","","","2023-03-14T19:00","13.9","12.6","11.3","18.7","90","81","27.4","","","",""
"","","","","","","","","","","","","","","","2023-03-14T20:00","12.9","12.7","3.8","9.0","88","49","19.1","","","",""
"","","","","","","","","","","","","","","","2023-03-14T21:00","11.2","10.8","4.0","6.7","74","355","7.9","","","",""
"","","","","","","","","","","","","","","","2023-03-14T22:00","10.5","10.1","2.3","2.3","72","321","7.9","","","",""
"","","","","","","","","","","","","","","","2023-03-14T23:00","10.4","9.7","3.8","6.7","306","311","9.7","","","",""
"","","","","","","","","","","","","","","","2023-03-15T00:00","9.9","8.2","7.9","18.3","315","313","16.2","","","",""
"","","","","","","","","","","","","","","","2023-03-15T01:00","9.5","8.2","5.6","9.4","342","310","18.0","","","",""
"","","","","","","","","","","","","","","","2023-03-15T02:00","9.2","7.7","6.1","12.9","342","310","13.3","","","",""
"","","","","","","","","","","","","","","","2023-03-15T03:00","8.6","6.9","5.2","13.0","354","326","13.7","","","",""
"","","","","","","","","","","","","","","","2023-03-15T04:00","7.3","5.4","5.8","8.3","34","330","11.2","","","",""
"","","","","","","","","","","","","","","","2023-03-15T05:00","8.2","5.9","7.1","9.9","10","319","13.3","","","",""
"","","","","","","","","","","","","","","","2023-03-15T06:00","8.6","6.1","10.7","18.1","354","318","20.2","","","",""
"","","","","","","","","","","","","","","","2023-03-15T07:00","9.0","6.7","10.7","21.3","349","320","21.2","","","",""
"","","","","","","","","","","","","","","","2023-03-15T08:00","10.4","7.5","12.1","21.6","349","323","22.0","","","",""
"","","","","","","","","","","","","","","","2023-03-15T09:00","12.8","9.6","10.2","18.7","341","318","23.4","","","",""
"","","","","","","","","","","","","","","","2023-03-15T10:00","14.9","12.1","7.5","10.8","334","325","22.0","","","",""
"","","","","","","","","","","","","","","","2023-03-15T11:00","16.4","14.2","3.6","5.2","348","354","20.2","","","",""
"","","","","","","","","","","","","","","","2023-03-15T12:00","17.2","15.7","5.7","6.0","123","125","18.7","","","",""
"","","","","","","","","","","","","","","","2023-03-15T13:00","17.1","16.0","12.1","14.1","128","127","32.8","","","",""
"","","","","","","","","","","","","","","","2023-03-15T14:00","16.0","13.9","16.4","20.2","141","140","36.4","","","",""
"","","","","","","","","","","","","","","","2023-03-15T15:00","16.3","14.8","12.6","15.0","150","149","36.0","","","",""
"","","","","","","","","","","","","","","","2023-03-15T16:00","15.6","13.9","11.3","13.8","165","163","29.9","","","",""
"","","","","","","","","","","","","","","","2023-03-15T17:00","15.1","13.7","10.1","12.3","173","174","27.0","","","",""
"","","","","","","","","","","","","","","","2023-03-15T18:00","14.2","12.9","9.6","12.0","159","160","23.4","","","",""
"","","","","","","","","","","","","","","","2023-03-15T19:00","12.6","12.1","4.2","9.5","155","160","20.5","","","",""
"","","","","","","","","","","","","","","","2023-03-15T20:00","12.6","12.3","3.3","5.5","191","229","8.3","","","",""
"","","","","","","","","","","","","","","","2023-03-15T21:00","12.3","12.3","1.1","4.7","180","342","5.4","","","",""
"","","","","","","","","","","","","","","","2023-03-15T22:00","12.0","11.8","2.6","5.5","157","56","4.0","","","",""
"","","","","","","","","","","","","","","","2023-03-15T23:00","11.7","11.5","2.7","5.9","142","23","4.0","","","",""
"","","","","","","","","","","","","","","","2023-03-16T00:00","11.5","11.4","1.6","5.8","150","333","3.6","","","",""
"","","","","","","","","","","","","","","","2023-03-16T01:00","9.9","9.5","2.3","3.6","186","309","3.2","","","",""
"","","","","","","","","","","","","","","","2023-03-16T02:00","10.2","9.8","2.8","3.4","252","320","6.5","","","",""
"","","","","","","","","","","","","","","","2023-03-16T03:00","9.9","9.1","4.7","3.8","343","351","9.4","","","",""
"","","","","","","","","","","","","","","","2023-03-16T04:00","9.1","8.0","4.8","5.8","356","347","9.7","","","",""
"","","","","","","","","","","","","","","","2023-03-16T05:00","9.2","8.1","6.1","6.6","315","320","11.9","","","",""
"","","","","","","","","","","","","","","","2023-03-16T06:00","9.3","8.1","7.2","9.0","299","307","15.5","","","",""
"","","","","","","","","","","","","","","","2023-03-16T07:00","9.2","7.9","7.4","10.6","305","309","15.1","","","",""
"","","","","","","","","","","","","","","","2023-03-16T08:00","9.1","7.5","8.0","9.7","309","306","16.9","","","",""
"","","","","","","","","","","","","","","","2023-03-16T09:00","11.0","9.7","6.6","7.7","307","299","17.3","","","",""
"","","","","","","","","","","","","","","","2023-03-16T10:00","14.1","13.2","2.5","3.3","283","270","16.9","","","",""
"","","","","","","","","","","","","","","","2023-03-16T11:00","16.1","14.6","6.2","7.1","195","187","19.4","","","",""
"","","","","","","","","","","","","","","","2023-03-16T12:00","17.1","15.8","10.1","12.3","185","178","26.3","","","",""
"","","","","","","","","","","","","","","","2023-03-16T13:00","17.9","16.1","14.5","18.1","193","187","31.0","","","",""
"","","","","","","","","","","","","","","","2023-03-16T14:00","18.0","15.8","15.8","19.6","197","192","35.3","","","",""
"","","","","","","","","","","","","","","","2023-03-16T15:00","17.3","15.0","15.3","18.9","193","188","36.0","","","",""
"","","","","","","","","","","","","","","","2023-03-16T16:00","16.7","14.1","13.3","16.3","186","182","34.6","","","",""
"","","","","","","","","","","","","","","","2023-03-16T17:00","15.8","13.8","10.7","13.1","172","168","30.2","","","",""
"","","","","","","","","","","","","","","","2023-03-16T18:00","14.7","13.0","8.4","10.5","153","149","24.8","","","",""
"","","","","","","","","","","","","","","","2023-03-16T19:00","12.5","12.0","4.0","8.7","120","117","18.7","","","",""
"","","","","","","","","","","","","","","","2023-03-16T20:00","11.0","10.2","5.9","7.3","99","52","9.0","","","",""
"","","","","","","","","","","","","","","","2023-03-16T21:00","10.7","10.1","5.0","9.4","72","30","8.6","","","",""
"","","","","","","","","","","","","","","","2023-03-16T22:00","10.8","10.2","5.2","12.6","66","25","9.4","","","",""
"","","","","","","","","","","","","","","","2023-03-16T23:00","11.4","10.7","6.9","14.7","68","28","12.6","","","",""
"","","","","","","","","","","","","","","","2023-03-17T00:00","11.6","10.8","7.7","15.0","69","28","13.7","","","",""
"","","","","","","","","","","","","","","","2023-03-17T01:00","11.2","10.3","6.9","15.5","68","28","15.8","","","",""
"","","","","","","","","","","","","","","","2023-03-17T02:00","11.3","10.6","6.1","14.9","82","40","13.0","","","",""
"","","","","","","","","","","","","","","","2023-03-17T03:00","11.4","10.9","5.4","12.2","90","42","11.5","","","",""
"","","","","","","","","","","","","","","","2023-03-17T04:00","11.4","10.9","5.0","10.5","82","30","9.7","","","",""
"","","","","","","","","","","","","","","","2023-03-17T05:00","10.7","10.0","5.5","12.0","69","23","9.7","","","",""
"","","","","","","","","","","","","","","","2023-03-17T06:00","10.7","9.8","7.1","14.0","55","15","12.2","","","",""
"","","","","","","","","","","","","","","","2023-03-17T07:00","10.6","9.4","9.2","18.1","49","21","16.2","","","",""
"","","","","","","","","","","","","","","","2023-03-17T08:00","11.9","10.3","13.0","20.0","60","51","23.8","","","",""
"","","","","","","","","","","","","","","","2023-03-17T09:00","13.2","11.2","15.5","21.0","78","77","29.5","","","",""
"","","","","","","","","","","","","","","","2023-03-17T10:00","14.8","12.5","15.5","20.5","92","93","32.4","","","",""
"","","","","","","","","","","","","","","","2023-03-17T11:00","15.4","12.9","16.5","21.1","99","100","34.6","","","",""
"","","","","","","","","","","","","","","","2023-03-17T12:00","16.1","13.6","17.5","22.2","103","104","37.4","","","",""
"","","","","","","","","","","","","","","","2023-03-17T13:00","15.9","14.0","16.3","20.7","103","104","37.8","","","",""
"","","","","","","","","","","","","","","","2023-03-17T14:00","15.9","13.3","17.7","22.8","106","107","37.8","","","",""
"","","","","","","","","","","","","","","","2023-03-17T15:00","15.7","13.1","17.2","21.7","109","110","38.5","","","",""
"","","","","","","","","","","","","","","","2023-03-17T16:00","15.3","12.9","14.5","18.3","110","109","36.7","","","",""
"","","","","","","","","","","","","","","","2023-03-17T17:00","15.1","12.9","12.8","16.2","111","112","31.3","","","",""
"","","","","","","","","","","","","","","","2023-03-17T18:00","14.4","12.5","11.8","15.3","109","110","27.7","","","",""
"","","","","","","","","","","","","","","","2023-03-17T19:00","13.0","11.7","10.8","18.0","91","92","24.1","","","",""
"","","","","","","","","","","","","","","","2023-03-17T20:00","11.9","11.5","5.2","14.6","81","65","20.2","","","",""
"","","","","","","","","","","","","","","","2023-03-17T21:00","11.4","10.8","5.4","13.8","75","53","9.7","","","",""
"","","","","","","","","","","","","","","","2023-03-17T22:00","11.7","11.0","6.6","16.2","69","49","12.6","","","",""
"","","","","","","","","","","","","","","","2023-03-17T23:00","11.6","10.9","6.6","15.2","54","29","13.7","","","",""
"","","","","","","","","","","","","","","","2023-03-18T00:00","12.0","10.9","8.8","14.5","30","9","15.5","","","",""
"","","","","","","","","","","","","","","","2023-03-18T01:00","12.1","11.4","6.9","14.5","42","9","18.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T02:00","12.5","11.8","7.2","12.3","40","360","14.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T03:00","12.6","12.0","6.8","11.1","36","357","13.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T04:00","12.8","12.1","6.8","10.9","34","3","13.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T05:00","12.7","12.3","5.2","9.7","31","12","12.6","","","",""
"","","","","","","","","","","","","","","","2023-03-18T06:00","12.5","12.1","4.7","10.1","27","9","10.1","","","",""
"","","","","","","","","","","","","","","","2023-03-18T07:00","11.9","11.5","4.0","10.0","13","350","10.1","","","",""
"","","","","","","","","","","","","","","","2023-03-18T08:00","12.8","12.1","5.2","6.9","351","335","11.2","","","",""
"","","","","","","","","","","","","","","","2023-03-18T09:00","13.8","13.0","4.5","5.3","332","331","13.3","","","",""
"","","","","","","","","","","","","","","","2023-03-18T10:00","15.2","14.7","2.6","3.1","324","326","14.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T11:00","16.5","15.8","3.1","3.3","174","159","14.4","","","",""
"","","","","","","","","","","","","","","","2023-03-18T12:00","17.4","16.6","8.9","10.2","172","166","24.5","","","",""
"","","","","","","","","","","","","","","","2023-03-18T13:00","17.1","16.6","10.9","12.6","175","171","30.6","","","",""
"","","","","","","","","","","","","","","","2023-03-18T14:00","17.0","16.0","12.7","15.1","177","172","33.1","","","",""
"","","","","","","","","","","","","","","","2023-03-18T15:00","16.6","15.1","13.4","16.3","188","185","33.1","","","",""
"","","","","","","","","","","","","","","","2023-03-18T16:00","16.1","14.3","13.3","16.6","202","199","31.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T17:00","15.5","14.0","11.8","15.6","209","203","29.9","","","",""
"","","","","","","","","","","","","","","","2023-03-18T18:00","15.0","13.6","10.8","14.5","210","201","25.6","","","",""
"","","","","","","","","","","","","","","","2023-03-18T19:00","13.5","12.8","6.4","12.8","212","196","22.7","","","",""
"","","","","","","","","","","","","","","","2023-03-18T20:00","12.5","12.0","4.7","12.0","221","189","13.0","","","",""
"","","","","","","","","","","","","","","","2023-03-18T21:00","11.8","11.3","4.8","7.1","221","167","9.7","","","",""
"","","","","","","","","","","","","","","","2023-03-18T22:00","12.0","11.8","3.6","2.7","113","84","7.6","","","",""
"","","","","","","","","","","","","","","","2023-03-18T23:00","11.9","12.0","1.8","3.6","186","217","5.0","","","",""
"","","","","","","","","","","","","","","","2023-03-19T00:00","10.0","9.4","3.7","1.8","349","349","5.4","","","",""
"","","","","","","","","","","","","","","","2023-03-19T01:00","11.4","11.1","4.2","6.2","83","59","9.0","","","",""
"","","","","","","","","","","","","","","","2023-03-19T02:00","11.6","10.4","9.8","18.7","34","24","17.6","","","",""
"","","","","","","","","","","","","","","","2023-03-19T03:00","10.9","9.7","8.1","19.9","48","45","17.6","","","",""
"","","","","","","","","","","","","","","","2023-03-19T04:00","10.4","9.7","3.3","6.7","36","311","15.5","","","",""
"","","","","","","","","","","","","","","","2023-03-19T05:00","10.3","9.6","3.8","6.2","36","311","8.3","","","",""
"","","","","","","","","","","","","","","","2023-03-19T06:00","8.6","7.8","2.3","3.3","84","288","8.3","","","",""
"","","","","","","","","","","","","","","","2023-03-19T07:00","8.0","6.7","4.3","3.7","169","270","5.8","","","",""
"","","","","","","","","","","","","","","","2023-03-19T08:00","10.3","9.4","5.1","4.3","222","278","10.1","","","",""
"","","","","","","","","","","","","","","","2023-03-19T09:00","12.9","12.8","2.9","3.1","216","263","11.5","","","",""
"","","","","","","","","","","","","","","","2023-03-19T10:00","14.3","13.7","5.9","7.1","139","142","17.6","","","",""
"","","","","","","","","","","","","","","","2023-03-19T11:00","15.1","13.9","8.5","10.7","123","126","22.7","","","",""
"","","","","","","","","","","","","","","","2023-03-19T12:00","15.8","14.8","8.7","10.3","126","132","23.8","","","",""
"","","","","","","","","","","","","","","","2023-03-19T13:00","17.5","16.2","10.9","12.8","191","186","24.8","","","",""
"","","","","","","","","","","","","","","","2023-03-19T14:00","17.7","16.3","12.4","15.5","208","202","30.6","","","",""
"","","","","","","","","","","","","","","","2023-03-19T15:00","17.4","14.9","15.0","18.7","205","201","33.1","","","",""
"","","","","","","","","","","","","","","","2023-03-19T16:00","17.0","14.4","15.8","19.9","200","197","34.6","","","",""
