hourly__time,hourly__apparent_temperature,hourly__wind_speed_100m,hourly__wind_direction_100m,daily__weather_code
2025-03-04 19:00:00,8.5,27.2,73,Light drizzle
2025-03-04 20:00:00,7.3,28.2,66,Moderate drizzle
2025-03-04 21:00:00,7.9,22.6,70,Light drizzle
2025-03-04 22:00:00,7.2,22.3,83,Overcast
2025-03-04 23:00:00,6.8,22.1,83,Partly cloudy
2025-03-05 00:00:00,6.3,21.8,77,Overcast
2025-03-05 01:00:00,6.9,22.7,67,Light drizzle
2025-03-05 02:00:00,6.7,24.7,78,Overcast
2025-03-05 03:00:00,6.5,22.6,73,Overcast
2025-03-05 04:00:00,6.3,20.4,61,Overcast
2025-03-05 05:00:00,5.7,23.6,59,Overcast
2025-03-05 06:00:00,5.0,25.9,65,Partly cloudy
2025-03-05 07:00:00,4.2,27.2,61,Overcast
2025-03-05 08:00:00,5.1,28.2,62,Overcast
2025-03-05 09:00:00,6.9,25.5,61,Overcast
2025-03-05 10:00:00,7.8,23.1,53,Overcast
2025-03-05 11:00:00,8.9,22.2,51,Light drizzle
2025-03-05 12:00:00,11.3,25.0,72,Light drizzle
2025-03-05 13:00:00,10.7,31.3,96,Light drizzle
2025-03-05 14:00:00,10.5,34.3,102,Overcast
2025-03-05 15:00:00,10.8,32.7,103,Overcast
2025-03-05 16:00:00,10.9,33.5,106,Overcast
2025-03-05 17:00:00,10.6,32.1,106,Overcast
2025-03-05 18:00:00,9.6,34.4,113,Overcast
2025-03-05 19:00:00,8.5,34.1,105,Overcast
2025-03-05 20:00:00,7.3,32.6,101,Overcast
2025-03-05 21:00:00,7.3,27.7,90,Light drizzle
2025-03-05 22:00:00,7.7,23.9,81,Light drizzle
2025-03-05 23:00:00,7.7,22.1,75,Overcast
2025-03-06 00:00:00,7.8,23.1,87,Overcast
2025-03-06 01:00:00,7.8,26.8,92,Moderate drizzle
2025-03-06 02:00:00,7.9,25.2,99,Dense drizzle
2025-03-06 03:00:00,7.9,25.7,103,Moderate drizzle
2025-03-06 04:00:00,7.7,28.3,113,Light drizzle
2025-03-06 05:00:00,7.8,27.0,124,Light drizzle
2025-03-06 06:00:00,7.4,28.1,131,Light drizzle
2025-03-06 07:00:00,7.3,24.7,132,Light drizzle
2025-03-06 08:00:00,7.8,22.5,135,Light drizzle
2025-03-06 09:00:00,8.3,25.7,120,Moderate drizzle
2025-03-06 10:00:00,11.4,20.2,134,Light drizzle
2025-03-06 11:00:00,12.5,18.6,144,Overcast
2025-03-06 12:00:00,12.8,17.1,154,Slight rain
2025-03-06 13:00:00,12.2,20.8,116,Moderate rain
2025-03-06 14:00:00,12.6,20.1,192,Light drizzle
2025-03-06 15:00:00,11.6,10.2,204,Moderate drizzle
2025-03-06 16:00:00,11.9,6.1,208,Slight rain
2025-03-06 17:00:00,11.5,10.3,101,Moderate drizzle
2025-03-06 18:00:00,10.6,11.1,106,Light drizzle
2025-03-06 19:00:00,9.0,9.3,127,Slight rain
2025-03-06 20:00:00,8.6,10.8,95,Moderate drizzle
2025-03-06 21:00:00,8.5,18.6,102,Light drizzle
2025-03-06 22:00:00,8.0,19.1,112,Mainly clear
2025-03-06 23:00:00,7.8,18.9,111,Mainly clear
2025-03-07 00:00:00,7.5,19.0,123,Mainly clear
2025-03-07 01:00:00,7.4,17.0,121,Light drizzle
2025-03-07 02:00:00,7.2,18.0,130,Mainly clear
2025-03-07 03:00:00,6.9,17.1,130,Mainly clear
2025-03-07 04:00:00,6.7,18.3,133,Mainly clear
2025-03-07 05:00:00,6.5,18.0,129,Mainly clear
2025-03-07 06:00:00,6.3,19.4,127,Partly cloudy
2025-03-07 07:00:00,6.0,19.7,126,Overcast
2025-03-07 08:00:00,6.8,19.5,126,Overcast
2025-03-07 09:00:00,7.9,23.6,133,Overcast
2025-03-07 10:00:00,9.3,24.5,147,Light drizzle
2025-03-07 11:00:00,9.3,19.2,129,Moderate rain
2025-03-07 12:00:00,11.2,18.3,130,Light drizzle
2025-03-07 13:00:00,12.8,18.1,175,Slight rain
2025-03-07 14:00:00,13.0,16.3,188,Light drizzle
2025-03-07 15:00:00,12.7,17.2,194,Light drizzle
2025-03-07 16:00:00,13.0,8.7,175,Light drizzle
2025-03-07 17:00:00,10.3,19.4,154,Slight rain
2025-03-07 18:00:00,9.8,18.3,159,Overcast
2025-03-07 19:00:00,9.2,22.5,159,Overcast
2025-03-07 20:00:00,8.9,22.1,162,Overcast
2025-03-07 21:00:00,8.8,20.9,162,Overcast
2025-03-07 22:00:00,8.9,20.5,167,Light drizzle
2025-03-07 23:00:00,8.4,23.0,166,Moderate drizzle
2025-03-08 00:00:00,7.9,22.7,146,Moderate drizzle
2025-03-08 01:00:00,8.1,24.1,167,Light drizzle
2025-03-08 02:00:00,7.3,27.2,176,Overcast
2025-03-08 03:00:00,7.4,28.1,176,Overcast
2025-03-08 04:00:00,6.7,30.9,162,Light drizzle
2025-03-08 05:00:00,6.4,28.0,128,Moderate rain
2025-03-08 06:00:00,7.3,26.0,148,Moderate drizzle
2025-03-08 07:00:00,5.8,29.9,130,Slight rain
2025-03-08 08:00:00,5.9,36.5,136,Moderate rain
2025-03-08 09:00:00,6.7,36.2,126,Moderate drizzle
2025-03-08 10:00:00,7.5,38.2,130,Moderate rain
2025-03-08 11:00:00,9.8,35.0,156,Moderate drizzle
2025-03-08 12:00:00,7.7,49.2,175,Slight rain
2025-03-08 13:00:00,8.4,38.2,179,Dense drizzle
2025-03-08 14:00:00,7.0,45.6,197,Light drizzle
2025-03-08 15:00:00,5.5,40.0,191,Moderate drizzle
2025-03-08 16:00:00,6.1,32.4,182,Light drizzle
2025-03-08 17:00:00,6.8,26.8,181,Light drizzle
2025-03-08 18:00:00,6.2,27.6,197,Mainly clear
2025-03-08 19:00:00,5.1,23.3,217,Moderate drizzle
2025-03-08 20:00:00,4.6,21.8,218,Slight rain
2025-03-08 21:00:00,4.0,26.9,211,Light drizzle
2025-03-08 22:00:00,3.8,23.9,212,Light drizzle
2025-03-08 23:00:00,3.7,21.9,228,Overcast
2025-03-09 00:00:00,3.8,21.1,230,Overcast
2025-03-09 01:00:00,3.4,18.6,223,Light drizzle
2025-03-09 02:00:00,2.3,17.9,219,Mainly clear
2025-03-09 03:00:00,2.4,12.6,211,Overcast
2025-03-09 04:00:00,2.2,16.9,189,Overcast
2025-03-09 05:00:00,3.0,16.7,187,Light drizzle
2025-03-09 06:00:00,2.2,16.2,181,Light drizzle
2025-03-09 07:00:00,2.2,19.5,196,Light drizzle
2025-03-09 08:00:00,3.1,20.7,219,Moderate drizzle
2025-03-09 09:00:00,3.6,21.3,226,Partly cloudy
2025-03-09 10:00:00,3.5,27.1,226,Light drizzle
2025-03-09 11:00:00,4.8,23.0,233,Light drizzle
2025-03-09 12:00:00,5.7,22.3,243,Light drizzle
2025-03-09 13:00:00,6.0,24.7,223,Moderate drizzle
2025-03-09 14:00:00,7.7,18.9,229,Light drizzle
2025-03-09 15:00:00,8.9,17.3,235,Light drizzle
2025-03-09 16:00:00,7.7,18.3,220,Light drizzle
2025-03-09 17:00:00,7.0,13.4,231,Dense drizzle
2025-03-09 18:00:00,4.6,18.1,236,Slight rain
2025-03-09 19:00:00,5.5,6.2,197,Light drizzle
2025-03-09 20:00:00,3.7,6.3,145,Partly cloudy
2025-03-09 21:00:00,3.4,8.9,118,Mainly clear
2025-03-09 22:00:00,2.8,10.3,119,Overcast
2025-03-09 23:00:00,2.9,11.3,138,Overcast
2025-03-10 00:00:00,2.1,10.4,162,Overcast
2025-03-10 01:00:00,3.0,11.3,25,Overcast
2025-03-10 02:00:00,2.7,8.2,67,Overcast
2025-03-10 03:00:00,2.9,8.0,98,Light drizzle
2025-03-10 04:00:00,3.4,8.2,148,Light drizzle
2025-03-10 05:00:00,3.8,8.3,136,Light drizzle
2025-03-10 06:00:00,3.2,10.8,114,Overcast
2025-03-10 07:00:00,3.7,11.8,107,Mainly clear
2025-03-10 08:00:00,4.8,9.8,136,Overcast
2025-03-10 09:00:00,7.0,6.2,170,Overcast
2025-03-10 10:00:00,7.5,11.0,201,Overcast
2025-03-10 11:00:00,8.0,14.0,203,Light drizzle
2025-03-10 12:00:00,8.5,17.9,212,Overcast
2025-03-10 13:00:00,10.4,12.2,214,Light drizzle
2025-03-10 14:00:00,10.7,14.7,208,Overcast
2025-03-10 15:00:00,10.1,21.4,200,Moderate drizzle
2025-03-10 16:00:00,10.4,10.4,195,Light drizzle
2025-03-10 17:00:00,7.8,21.1,187,Moderate rain
2025-03-10 18:00:00,8.1,14.8,170,Slight rain
2025-03-10 19:00:00,7.2,25.6,193,Dense drizzle
2025-03-10 20:00:00,6.5,32.5,211,Moderate drizzle
2025-03-10 21:00:00,6.6,27.5,223,Overcast
2025-03-10 22:00:00,6.4,27.5,231,Overcast
2025-03-10 23:00:00,6.5,25.2,232,Light drizzle
2025-03-11 00:00:00,5.9,25.2,225,Moderate drizzle
2025-03-11 01:00:00,6.3,19.8,210,Light drizzle
2025-03-11 02:00:00,6.6,12.8,206,Overcast
2025-03-11 03:00:00,6.7,12.6,208,Moderate rain
2025-03-11 04:00:00,6.1,16.5,211,Slight rain
2025-03-11 05:00:00,6.1,23.8,219,Slight rain
2025-03-11 06:00:00,5.9,22.6,221,Moderate drizzle
2025-03-11 07:00:00,6.0,19.1,211,Overcast
2025-03-11 08:00:00,6.2,22.3,203,Light drizzle
2025-03-11 09:00:00,7.0,25.8,220,Overcast
2025-03-11 10:00:00,7.9,23.7,221,Moderate drizzle
2025-03-11 11:00:00,8.0,27.5,234,Light drizzle
2025-03-11 12:00:00,8.6,29.7,236,Moderate rain
2025-03-11 13:00:00,8.3,24.5,244,Light drizzle
2025-03-11 14:00:00,7.0,31.5,251,Moderate rain
2025-03-11 15:00:00,6.7,31.4,240,Light drizzle
2025-03-11 16:00:00,8.0,23.5,249,Light drizzle
2025-03-11 17:00:00,7.7,23.9,260,Overcast
2025-03-11 18:00:00,7.3,24.1,264,Light drizzle
2025-03-11 19:00:00,6.6,23.1,267,Overcast
2025-03-11 20:00:00,6.1,24.5,260,Overcast
2025-03-11 21:00:00,5.3,26.8,260,Mainly clear
2025-03-11 22:00:00,4.5,27.4,262,Clear sky
2025-03-11 23:00:00,3.9,27.5,270,Mainly clear
2025-03-12 00:00:00,3.5,27.2,272,Mainly clear
2025-03-12 01:00:00,4.7,25.3,281,Light drizzle
2025-03-12 02:00:00,4.8,17.0,296,Clear sky
2025-03-12 03:00:00,3.7,15.0,280,Clear sky
2025-03-12 04:00:00,2.9,18.4,256,Clear sky
2025-03-12 05:00:00,2.9,22.9,247,Clear sky
2025-03-12 06:00:00,3.1,20.0,255,Mainly clear
2025-03-12 07:00:00,3.3,17.1,259,Mainly clear
2025-03-12 08:00:00,4.6,16.1,257,Mainly clear
2025-03-12 09:00:00,6.3,14.8,261,Overcast
2025-03-12 10:00:00,6.3,22.4,264,Overcast
2025-03-12 11:00:00,7.4,24.1,263,Overcast
2025-03-12 12:00:00,7.8,28.7,266,Overcast
2025-03-12 13:00:00,9.2,31.6,263,Light drizzle
2025-03-12 14:00:00,9.0,32.4,257,Overcast
2025-03-12 15:00:00,8.3,33.7,255,Overcast
2025-03-12 16:00:00,7.9,33.9,258,Overcast
2025-03-12 17:00:00,7.1,32.6,258,Overcast
2025-03-12 18:00:00,6.3,32.3,260,Overcast
2025-03-12 19:00:00,5.7,32.3,261,Overcast
2025-03-12 20:00:00,5.8,27.3,252,Overcast
2025-03-12 21:00:00,5.4,23.5,241,Overcast
2025-03-12 22:00:00,4.9,24.0,248,Partly cloudy
2025-03-12 23:00:00,4.2,22.5,243,Mainly clear
2025-03-13 00:00:00,3.6,19.8,242,Clear sky
2025-03-13 01:00:00,3.6,18.8,250,Clear sky
2025-03-13 02:00:00,2.9,17.1,252,Overcast
2025-03-13 03:00:00,4.9,9.5,259,Clear sky
2025-03-13 04:00:00,3.5,4.4,210,Partly cloudy
2025-03-13 05:00:00,2.1,4.8,110,Overcast
2025-03-13 06:00:00,2.6,9.0,105,Overcast
2025-03-13 07:00:00,3.2,10.7,83,Overcast
2025-03-13 08:00:00,4.2,11.0,84,Light drizzle
2025-03-13 09:00:00,5.9,12.3,69,Overcast
2025-03-13 10:00:00,7.7,10.1,50,Light drizzle
2025-03-13 11:00:00,7.9,10.6,44,Overcast
2025-03-13 12:00:00,9.2,4.6,72,Light drizzle
2025-03-13 13:00:00,9.9,5.1,42,Light drizzle
2025-03-13 14:00:00,10.7,2.9,101,Overcast
2025-03-13 15:00:00,8.7,9.4,167,Light drizzle
2025-03-13 16:00:00,9.1,6.4,241,Light drizzle
2025-03-13 17:00:00,7.8,10.5,308,Light drizzle
2025-03-13 18:00:00,7.4,9.6,317,Light drizzle
2025-03-13 19:00:00,6.6,13.2,326,Light drizzle
2025-03-13 20:00:00,6.1,15.8,352,Light drizzle
2025-03-13 21:00:00,5.2,20.5,13,Light drizzle
2025-03-13 22:00:00,4.2,21.3,21,Light drizzle
2025-03-13 23:00:00,3.7,21.2,18,Light drizzle
2025-03-14 00:00:00,3.1,23.6,31,Light drizzle
2025-03-14 01:00:00,2.2,23.0,29,Overcast
2025-03-14 02:00:00,1.9,23.5,28,Overcast
2025-03-14 03:00:00,1.5,24.7,35,Overcast
2025-03-14 04:00:00,1.6,21.7,32,Overcast
2025-03-14 05:00:00,1.2,23.6,28,Overcast
2025-03-14 06:00:00,0.7,25.9,31,Overcast
2025-03-14 07:00:00,0.7,24.9,32,Overcast
2025-03-14 08:00:00,1.8,21.8,32,Overcast
2025-03-14 09:00:00,2.1,24.9,33,Overcast
2025-03-14 10:00:00,3.0,27.7,34,Overcast
2025-03-14 11:00:00,4.5,25.2,32,Overcast
2025-03-14 12:00:00,5.3,23.6,34,Overcast
2025-03-14 13:00:00,6.3,19.6,25,Overcast
2025-03-14 14:00:00,6.9,17.7,17,Overcast
2025-03-14 15:00:00,7.1,16.6,2,Overcast
2025-03-14 16:00:00,7.0,16.0,353,Overcast
2025-03-14 17:00:00,7.1,12.1,353,Mainly clear
2025-03-14 18:00:00,6.3,10.1,359,Partly cloudy
2025-03-14 19:00:00,4.1,15.4,343,Partly cloudy
2025-03-14 20:00:00,2.5,24.2,348,Partly cloudy
2025-03-14 21:00:00,2.3,25.1,349,Partly cloudy
2025-03-14 22:00:00,2.1,25.4,358,Partly cloudy
2025-03-14 23:00:00,1.6,23.2,16,Mainly clear
2025-03-15 00:00:00,0.9,18.5,28,Partly cloudy
2025-03-15 01:00:00,0.3,11.0,18,Clear sky
2025-03-15 02:00:00,-1.0,8.8,19,Clear sky
2025-03-15 03:00:00,-1.8,7.4,32,Clear sky
2025-03-15 04:00:00,-2.1,4.5,47,Clear sky
2025-03-15 05:00:00,-2.5,2.4,63,Clear sky
2025-03-15 06:00:00,-3.0,3.0,57,Clear sky
2025-03-15 07:00:00,-2.7,2.7,58,Clear sky
2025-03-15 08:00:00,-0.3,5.8,90,Clear sky
2025-03-15 09:00:00,2.8,4.9,98,Clear sky
2025-03-15 10:00:00,5.4,3.1,93,Clear sky
2025-03-15 11:00:00,8.6,1.0,292,Mainly clear
2025-03-15 12:00:00,9.1,6.8,267,Mainly clear
2025-03-15 13:00:00,8.2,15.8,263,Overcast
2025-03-15 14:00:00,7.1,16.9,263,Overcast
2025-03-15 15:00:00,6.5,20.3,264,Overcast
2025-03-15 16:00:00,6.0,23.0,265,Partly cloudy
2025-03-15 17:00:00,5.7,22.1,260,Mainly clear
2025-03-15 18:00:00,5.3,18.7,259,Mainly clear
2025-03-15 19:00:00,3.7,22.5,254,Mainly clear
2025-03-15 20:00:00,2.3,20.4,250,Mainly clear
2025-03-15 21:00:00,1.1,18.6,233,Partly cloudy
2025-03-15 22:00:00,1.3,20.3,246,Partly cloudy
2025-03-15 23:00:00,1.8,18.9,257,Light drizzle
2025-03-16 00:00:00,0.9,15.5,261,Light drizzle
2025-03-16 01:00:00,2.6,19.7,241,Light drizzle
2025-03-16 02:00:00,1.2,18.1,235,Overcast
2025-03-16 03:00:00,2.0,16.8,241,Overcast
2025-03-16 04:00:00,2.6,16.8,247,Dense drizzle
2025-03-16 05:00:00,3.3,10.5,209,Slight rain
2025-03-16 06:00:00,3.3,11.5,219,Slight rain
2025-03-16 07:00:00,2.2,19.3,241,Slight rain
2025-03-16 08:00:00,2.9,13.5,229,Light drizzle
2025-03-16 09:00:00,2.6,18.2,245,Moderate drizzle
2025-03-16 10:00:00,3.3,24.5,263,Overcast
2025-03-16 11:00:00,4.2,27.4,269,Light drizzle
2025-03-16 12:00:00,5.2,24.5,274,Light drizzle
2025-03-16 13:00:00,7.1,27.9,271,Light drizzle
2025-03-16 14:00:00,7.7,29.4,274,Mainly clear
2025-03-16 15:00:00,6.9,26.2,278,Light drizzle
2025-03-16 16:00:00,6.9,24.2,292,Mainly clear
2025-03-16 17:00:00,7.3,16.9,299,Mainly clear
2025-03-16 18:00:00,6.7,11.9,308,Mainly clear
2025-03-16 19:00:00,5.2,8.7,336,Mainly clear
2025-03-16 20:00:00,5.0,7.2,22,Overcast
2025-03-16 21:00:00,4.1,10.6,69,Overcast
2025-03-16 22:00:00,3.0,16.1,68,Overcast
2025-03-16 23:00:00,1.9,13.6,78,Overcast
2025-03-17 00:00:00,1.6,15.1,88,Overcast
2025-03-17 01:00:00,2.9,11.2,111,Overcast
2025-03-17 02:00:00,2.9,11.3,112,Light drizzle
2025-03-17 03:00:00,2.9,12.3,100,Light drizzle
2025-03-17 04:00:00,2.8,16.0,88,Overcast
2025-03-17 05:00:00,2.8,18.0,78,Overcast
2025-03-17 06:00:00,2.5,22.8,71,Overcast
2025-03-17 07:00:00,3.0,20.9,70,Overcast
2025-03-17 08:00:00,3.2,22.3,64,Light drizzle
2025-03-17 09:00:00,4.3,19.7,78,Light drizzle
2025-03-17 10:00:00,5.5,20.5,108,Light drizzle
2025-03-17 11:00:00,5.9,19.0,110,Light drizzle
2025-03-17 12:00:00,7.0,20.2,112,Light drizzle
2025-03-17 13:00:00,9.8,16.8,142,Overcast
2025-03-17 14:00:00,11.5,10.5,153,Light drizzle
2025-03-17 15:00:00,12.6,13.4,151,Light drizzle
2025-03-17 16:00:00,9.1,18.3,165,Moderate drizzle
2025-03-17 17:00:00,8.5,9.3,41,Moderate rain
2025-03-17 18:00:00,6.9,22.2,82,Light drizzle
2025-03-17 19:00:00,7.4,16.2,100,Slight rain
2025-03-17 20:00:00,7.2,22.6,111,Dense drizzle
2025-03-17 21:00:00,7.3,24.0,117,Slight rain
2025-03-17 22:00:00,7.3,23.4,120,Light drizzle
2025-03-17 23:00:00,6.4,28.1,123,Moderate drizzle
2025-03-18 00:00:00,5.6,30.8,115,Slight rain
2025-03-18 01:00:00,5.9,28.6,114,Slight rain
2025-03-18 02:00:00,5.2,30.1,119,Slight rain
2025-03-18 03:00:00,4.5,33.1,111,Dense drizzle
2025-03-18 04:00:00,4.5,33.5,119,Light drizzle
2025-03-18 05:00:00,4.7,29.8,108,Light drizzle
2025-03-18 06:00:00,5.4,24.1,105,Slight rain
2025-03-18 07:00:00,5.4,24.5,101,Moderate drizzle
2025-03-18 08:00:00,5.0,31.8,108,Moderate drizzle
2025-03-18 09:00:00,5.5,31.4,116,Dense drizzle
2025-03-18 10:00:00,6.3,33.1,130,Moderate drizzle
2025-03-18 11:00:00,7.2,36.2,140,Light drizzle
2025-03-18 12:00:00,8.1,30.7,140,Moderate drizzle
2025-03-18 13:00:00,10.3,14.0,179,Moderate drizzle
2025-03-18 14:00:00,12.2,7.9,201,Light drizzle
2025-03-18 15:00:00,10.8,16.8,240,Light drizzle
2025-03-18 16:00:00,10.5,24.2,235,Light drizzle
2025-03-18 17:00:00,10.7,19.8,235,Light drizzle
2025-03-18 18:00:00,10.1,18.1,236,Overcast
2025-03-18 19:00:00,8.8,19.8,244,Overcast
2025-03-18 20:00:00,7.9,15.5,239,Overcast
2025-03-18 21:00:00,7.0,13.5,217,Overcast
2025-03-18 22:00:00,6.8,9.3,195,Overcast
2025-03-18 23:00:00,5.1,6.4,151,Overcast
2025-03-19 00:00:00,3.9,9.3,130,Overcast
2025-03-19 01:00:00,6.0,7.5,111,Overcast
2025-03-19 02:00:00,5.7,8.5,107,Partly cloudy
2025-03-19 03:00:00,5.3,15.6,117,Light drizzle
2025-03-19 04:00:00,5.1,19.6,141,Light drizzle
2025-03-19 05:00:00,4.8,17.6,138,Mainly clear
2025-03-19 06:00:00,4.4,19.7,123,Mainly clear
2025-03-19 07:00:00,4.5,22.2,114,Overcast
2025-03-19 08:00:00,5.2,22.4,123,Overcast
2025-03-19 09:00:00,6.6,22.6,119,Overcast
2025-03-19 10:00:00,8.7,24.3,125,Partly cloudy
2025-03-19 11:00:00,11.1,26.5,134,Mainly clear
2025-03-19 12:00:00,13.3,26.4,144,Light drizzle
2025-03-19 13:00:00,13.4,24.1,137,Overcast
2025-03-19 14:00:00,14.3,24.5,131,Overcast
2025-03-19 15:00:00,14.8,22.2,151,Overcast
2025-03-19 16:00:00,15.3,21.3,135,Overcast
2025-03-19 17:00:00,14.9,23.9,127,Overcast
2025-03-19 18:00:00,13.1,23.3,108,Overcast
2025-03-19 19:00:00,10.8,34.4,103,Overcast
2025-03-19 20:00:00,9.7,37.1,109,Mainly clear
2025-03-19 21:00:00,9.0,36.6,115,Overcast
2025-03-19 22:00:00,8.3,36.8,119,Overcast
2025-03-19 23:00:00,7.8,40.3,123,Overcast
2025-03-20 00:00:00,7.0,44.2,126,Overcast
2025-03-20 01:00:00,7.2,47.3,130,Overcast
2025-03-20 02:00:00,6.2,52.5,133,Overcast
2025-03-20 03:00:00,6.2,50.7,131,Overcast
2025-03-20 04:00:00,6.2,49.1,130,Overcast
2025-03-20 05:00:00,6.7,45.5,137,Moderate drizzle
2025-03-20 06:00:00,6.9,45.2,135,Overcast
2025-03-20 07:00:00,7.2,41.9,131,Overcast
2025-03-20 08:00:00,8.6,32.6,145,Overcast
2025-03-20 09:00:00,11.3,12.1,215,Light drizzle
2025-03-20 10:00:00,10.4,4.5,173,Dense drizzle
2025-03-20 11:00:00,9.9,15.1,64,Moderate drizzle
2025-03-20 12:00:00,13.0,11.0,71,Overcast
2025-03-20 13:00:00,13.4,18.7,148,Overcast
2025-03-20 14:00:00,14.5,18.8,170,Light drizzle
2025-03-20 15:00:00,14.8,19.3,156,Overcast
2025-03-20 16:00:00,13.3,13.8,164,Light drizzle
2025-03-20 17:00:00,13.0,20.3,119,Light drizzle
2025-03-20 18:00:00,12.8,21.3,154,Moderate drizzle
2025-03-20 19:00:00,11.4,6.3,215,Moderate rain
2025-03-20 20:00:00,10.2,10.5,253,Slight rain
2025-03-20 21:00:00,9.7,15.9,231,Slight rain
2025-03-20 22:00:00,9.9,19.8,132,Slight rain
2025-03-20 23:00:00,8.8,35.8,182,Overcast
2025-03-21 00:00:00,8.3,33.8,192,Overcast
2025-03-21 01:00:00,8.3,34.4,188,Overcast
2025-03-21 02:00:00,8.1,36.0,181,Overcast
2025-03-21 03:00:00,8.5,33.4,197,Overcast
2025-03-21 04:00:00,7.2,36.1,216,Overcast
2025-03-21 05:00:00,5.7,32.6,232,Moderate drizzle
2025-03-21 06:00:00,5.1,36.9,230,Partly cloudy
2025-03-21 07:00:00,5.0,36.1,239,Mainly clear
2025-03-21 08:00:00,6.0,28.1,230,Partly cloudy
2025-03-21 09:00:00,5.3,39.9,227,Light drizzle
2025-03-21 10:00:00,6.4,42.1,225,Light drizzle
2025-03-21 11:00:00,6.9,39.2,219,Overcast
2025-03-21 12:00:00,6.9,44.5,216,Light drizzle
2025-03-21 13:00:00,8.4,37.4,217,Light drizzle
2025-03-21 14:00:00,8.2,35.1,206,Light drizzle
2025-03-21 15:00:00,7.5,36.7,206,Light drizzle
2025-03-21 16:00:00,7.0,42.3,221,Moderate drizzle
2025-03-21 17:00:00,7.3,39.7,219,Moderate drizzle
2025-03-21 18:00:00,8.1,34.4,220,Light drizzle
2025-03-21 19:00:00,7.7,28.8,223,Moderate rain
2025-03-21 20:00:00,7.4,33.7,220,Light drizzle
2025-03-21 21:00:00,6.4,39.7,229,Dense drizzle
2025-03-21 22:00:00,5.6,38.9,236,Moderate drizzle
2025-03-21 23:00:00,4.6,38.2,245,Slight rain
2025-03-22 00:00:00,3.9,35.5,246,Light drizzle
2025-03-22 01:00:00,3.7,31.4,237,Light drizzle
2025-03-22 02:00:00,2.8,32.6,243,Clear sky
2025-03-22 03:00:00,1.9,33.2,238,Clear sky
2025-03-22 04:00:00,1.4,32.1,233,Clear sky
2025-03-22 05:00:00,1.2,30.7,232,Overcast
2025-03-22 06:00:00,1.6,30.6,227,Overcast
2025-03-22 07:00:00,2.0,33.2,225,Overcast
2025-03-22 08:00:00,3.0,27.4,220,Overcast
2025-03-22 09:00:00,3.2,29.1,221,Light drizzle
2025-03-22 10:00:00,3.2,30.4,226,Light drizzle
2025-03-22 11:00:00,4.4,28.8,226,Light drizzle
2025-03-22 12:00:00,5.0,34.9,241,Light drizzle
2025-03-22 13:00:00,7.5,41.4,244,Light drizzle
2025-03-22 14:00:00,6.5,38.7,236,Light drizzle
2025-03-22 15:00:00,5.4,45.5,247,Slight rain
2025-03-22 16:00:00,6.7,36.7,236,Light drizzle
2025-03-22 17:00:00,5.2,35.9,251,Light drizzle
2025-03-22 18:00:00,3.4,42.2,251,Overcast
2025-03-22 19:00:00,1.8,40.8,254,Light drizzle
2025-03-22 20:00:00,2.1,36.5,255,Slight rain
2025-03-22 21:00:00,1.8,37.7,257,Light drizzle
2025-03-22 22:00:00,1.5,35.7,256,Light drizzle
2025-03-22 23:00:00,1.3,34.4,255,Light drizzle
2025-03-23 00:00:00,1.3,33.0,255,Overcast
2025-03-23 01:00:00,1.1,33.7,255,Overcast
2025-03-23 02:00:00,0.7,32.7,259,Overcast
2025-03-23 03:00:00,0.7,29.3,264,Overcast
2025-03-23 04:00:00,0.7,25.1,265,Overcast
2025-03-23 05:00:00,0.4,22.0,271,Overcast
2025-03-23 06:00:00,0.9,18.8,266,Overcast
2025-03-23 07:00:00,1.1,17.5,272,Overcast
2025-03-23 08:00:00,1.8,17.3,273,Partly cloudy
2025-03-23 09:00:00,3.8,11.7,283,Mainly clear
2025-03-23 10:00:00,5.1,12.0,307,Partly cloudy
2025-03-23 11:00:00,5.9,11.1,299,Overcast
2025-03-23 12:00:00,6.5,11.0,302,Overcast
2025-03-23 13:00:00,8.9,14.5,309,Light drizzle
2025-03-23 14:00:00,9.7,13.2,307,Overcast
2025-03-23 15:00:00,8.6,18.3,308,Overcast
2025-03-23 16:00:00,8.5,15.0,308,Overcast
2025-03-23 17:00:00,8.3,17.9,300,Mainly clear
2025-03-23 18:00:00,7.1,12.1,295,Clear sky
2025-03-23 19:00:00,3.8,14.5,312,Clear sky
2025-03-23 20:00:00,2.5,16.6,326,Clear sky
2025-03-23 21:00:00,1.8,20.1,326,Clear sky
2025-03-23 22:00:00,1.8,22.3,322,Clear sky
2025-03-23 23:00:00,1.7,21.8,321,Clear sky
2025-03-24 00:00:00,0.9,17.0,306,Clear sky
2025-03-24 01:00:00,0.8,13.4,282,Clear sky
2025-03-24 02:00:00,0.5,15.8,272,Clear sky
2025-03-24 03:00:00,0.1,18.7,259,Clear sky
2025-03-24 04:00:00,-0.2,21.2,270,Clear sky
2025-03-24 05:00:00,-0.4,22.2,272,Mainly clear
2025-03-24 06:00:00,-0.5,21.0,261,Overcast
2025-03-24 07:00:00,0.6,19.6,268,Overcast
2025-03-24 08:00:00,3.0,17.7,279,Overcast
2025-03-24 09:00:00,4.8,13.9,275,Partly cloudy
2025-03-24 10:00:00,6.3,16.0,293,Overcast
2025-03-24 11:00:00,7.5,15.5,283,Light drizzle
2025-03-24 12:00:00,9.8,17.4,310,Overcast
