Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh,Real_Generation(MWh)
2025-02-27 20:00:00,4987.717748734677,172.52257116268262,9912.860595429063,2037.0
2025-02-27 21:00:00,6580.09244131125,1681.6731726337666,11301.513117392293,2247.0
2025-02-27 22:00:00,8305.175063687526,3631.881724530543,13252.646068869037,2354.0
2025-02-27 23:00:00,6970.806454570441,2580.3999775914485,11884.58891904725,2570.0
2025-02-28 00:00:00,7176.864800486457,2289.6127039901785,11768.3962934039,2844.0
2025-02-28 01:00:00,6506.842699309013,1821.697025891226,10906.239282549372,3206.0
2025-02-28 02:00:00,8356.99973076472,3711.3768024101137,13052.326673308547,3722.0
2025-02-28 03:00:00,8954.966674115298,4295.606200112751,13670.453834041316,4180.0
2025-02-28 04:00:00,8930.966498699127,3961.8851779927672,13893.553294280731,4678.0
2025-02-28 05:00:00,9511.907559158322,4469.433688519265,14243.658028303396,5123.0
2025-02-28 06:00:00,9241.290822467512,4404.877806975337,13695.23333723165,5493.0
2025-02-28 07:00:00,9812.373043315114,5040.879671343062,14528.9280276613,6029.0
2025-02-28 08:00:00,10351.399965887958,5452.983827795612,15204.492636342466,6708.0
2025-02-28 09:00:00,8087.4455047197935,3478.4486747501637,12985.90160811885,6648.0
2025-02-28 10:00:00,7831.759507810029,3229.5428712509733,13197.677422470886,6237.0
2025-02-28 11:00:00,8046.896535096333,3063.8374899933438,12877.567266679816,6396.0
2025-02-28 12:00:00,8378.159691292263,3775.208005847459,13267.369840955227,6712.0
2025-02-28 13:00:00,8882.336505010418,4184.272412841956,13376.635123245313,7074.0
2025-02-28 14:00:00,9219.87195766658,4710.090122411967,14319.00532673854,7287.0
2025-02-28 15:00:00,9483.504662384355,4537.853396414925,14656.39618499368,7206.0
2025-02-28 16:00:00,10104.223882634456,5355.349982188321,14952.54959583637,7803.0
2025-02-28 17:00:00,10281.934898802569,5498.391672360795,15092.812016923051,8621.0
2025-02-28 18:00:00,10599.100347387754,5858.552099993296,15185.537854079495,9098.0
2025-02-28 19:00:00,12545.210239396967,7898.245740152458,17438.368868007998,9252.0
2025-02-28 20:00:00,11931.574571860938,6999.110998815621,16874.488894217924,9277.0
2025-02-28 21:00:00,12080.358920633382,7048.300619954917,16512.9398748254,9256.0
2025-02-28 22:00:00,11818.336851209477,6907.03405700036,16761.14348827874,9533.0
2025-02-28 23:00:00,11202.695785780375,6469.4074051479365,15857.653118053571,9566.0
2025-03-01 00:00:00,9283.14526965684,4212.101937042604,13790.383913590162,9367.0
2025-03-01 01:00:00,8532.839228016066,3688.00627803701,13298.801706198266,9301.0
2025-03-01 02:00:00,8314.20082023751,3118.895063528425,13131.175747788438,9296.0
2025-03-01 03:00:00,7784.965139164096,2735.5511827432533,12792.677604233397,9195.0
2025-03-01 04:00:00,7310.280564866056,2474.8731005072373,12154.53159255556,9256.0
2025-03-01 05:00:00,7056.054176633679,2314.623021070083,11852.68318972718,9676.0
2025-03-01 06:00:00,6892.850146760538,1951.6005064915596,11770.788492244772,10071.0
2025-03-01 07:00:00,7339.15130043212,2650.9377939618157,11681.958928074291,10428.0
2025-03-01 08:00:00,7792.470882013168,3261.267589488224,12306.57388659617,11035.0
2025-03-01 09:00:00,7009.510817044028,2478.081007196243,12110.558497544866,11469.0
2025-03-01 10:00:00,8090.175066881154,3178.375672174665,12658.524469788614,11943.0
2025-03-01 11:00:00,7478.559878591408,2847.34106420588,12114.340481214893,12604.0
2025-03-01 12:00:00,7343.135296911087,2752.320467041144,12081.814131486995,13099.0
2025-03-01 13:00:00,8092.899453115759,3583.958043872599,13020.185325545805,13508.0
2025-03-01 14:00:00,8582.115252578791,4006.710952719849,13427.269624936289,13948.0
2025-03-01 15:00:00,8708.951128891815,3665.0754200511615,13490.733198778238,14220.0
2025-03-01 16:00:00,8996.638610613745,4141.564075782671,13809.44573698132,14709.0
2025-03-01 17:00:00,10242.415494409566,5657.00653880925,14495.436258846024,14764.0
2025-03-01 18:00:00,10446.770294343363,5663.994916768485,15394.030329723584,14817.0
2025-03-01 19:00:00,10622.73854611164,5499.598925744146,15381.61022468657,15150.0
2025-03-01 20:00:00,10875.237269949665,6280.075818194551,15720.133925124386,15737.0
2025-03-01 21:00:00,10671.71840270673,5919.433300021495,15589.81155153796,16347.0
2025-03-01 22:00:00,10739.231730521064,5851.073291508082,15401.940811077216,16210.0
2025-03-01 23:00:00,10626.143226616296,5725.983258715335,15366.585126375254,15734.0
2025-03-02 00:00:00,10632.688704229158,6032.290235052066,15536.255390956872,15135.0
2025-03-02 01:00:00,9474.916663153586,4847.8055001489365,14536.732591179096,14561.0
2025-03-02 02:00:00,9005.1673719971,4286.1900393205015,13854.895848746946,13590.0
2025-03-02 03:00:00,9030.708841670536,4215.844333567511,13707.810575632571,12806.0
2025-03-02 04:00:00,9461.722251044885,4461.199757469315,14725.654279450591,12444.0
2025-03-02 05:00:00,9922.557278260629,4700.196467994364,14554.026245314932,12012.0
2025-03-02 06:00:00,10045.350465953828,5515.88888426793,15098.56509790401,11633.0
2025-03-02 07:00:00,10023.375181060954,4988.402438080546,14930.52768568447,11204.0
2025-03-02 08:00:00,10033.286692644158,5153.814868273264,15134.456040102816,10949.0
2025-03-02 09:00:00,9546.071968084883,5079.782931757334,14059.608501960598,10459.0
2025-03-02 10:00:00,8586.317183220946,3923.16088277352,13326.289856050484,10221.0
2025-03-02 11:00:00,7993.252502178023,3175.9739181642663,12787.982086848504,10184.0
2025-03-02 12:00:00,8397.269580941675,3582.6299473541976,13557.381421127242,10153.0
2025-03-02 13:00:00,9102.676983658526,4232.878872625395,13704.190082719042,10100.0
2025-03-02 14:00:00,9028.429135699173,4199.866963988771,13851.743141928047,9768.0
2025-03-02 15:00:00,9132.971944541634,4704.789983184423,13912.27749806691,9582.0
2025-03-02 16:00:00,8596.720611594845,3464.053659882511,13092.84597266061,9954.0
2025-03-02 17:00:00,9103.816839738698,4286.926304035675,13826.36972473928,10049.0
2025-03-02 18:00:00,10234.96305813306,5305.160763590488,14748.704186686153,10157.0
2025-03-02 19:00:00,10599.575149392083,6069.999049236999,15653.124450049185,10621.0
2025-03-02 20:00:00,10518.564998659056,5939.74481106595,15307.454591410868,11025.0
2025-03-02 21:00:00,10563.066409072855,6000.956841053229,14661.623392726206,11463.0
2025-03-02 22:00:00,10204.027812468392,5280.492050380788,14653.864073574949,11707.0
2025-03-02 23:00:00,10331.647471529082,5441.336680064454,15136.200812231202,11829.0
2025-03-03 00:00:00,9622.257804508678,4989.416798319822,14639.528279315196,12013.0
2025-03-03 01:00:00,9562.631226843483,4886.552279097356,14327.960029250024,11843.0
2025-03-03 02:00:00,9688.277088878882,4706.420600190061,14316.69057244107,11721.0
2025-03-03 03:00:00,9546.571785536276,4839.611455689061,14073.882930009137,11396.0
2025-03-03 04:00:00,9696.958852001157,4647.044533986517,14348.438238486551,10931.0
2025-03-03 05:00:00,9395.798276171688,4723.00869644344,14336.699232045676,10649.0
2025-03-03 06:00:00,9487.386809438349,4636.046609656275,14308.236725715891,10472.0
2025-03-03 07:00:00,9580.49420045299,4737.553831880918,14157.990406467294,10130.0
2025-03-03 08:00:00,9505.441207689792,4417.788932297501,14676.336504722593,10150.0
2025-03-03 09:00:00,10205.256754630793,5456.840805111287,15185.133901897874,10230.0
2025-03-03 10:00:00,9064.013064349534,4503.355716323077,13998.023459089436,10017.0
2025-03-03 11:00:00,8436.084219623937,3663.819928261338,13091.747949221872,9701.0
2025-03-03 12:00:00,8302.62928562829,3604.526005354192,12813.063926846427,9439.0
2025-03-03 13:00:00,9570.027633784855,4809.751751310091,14305.147413473996,8773.0
2025-03-03 14:00:00,8863.510820625048,3917.1308884725927,13884.735097178089,8347.0
2025-03-03 15:00:00,9803.823598946554,4975.811284126407,15230.441925604806,8160.0
2025-03-03 16:00:00,7697.755412688941,2927.8928457339302,12568.759980573352,7827.0
2025-03-03 17:00:00,5939.346268317766,1189.556391849603,10680.039530751092,8381.0
2025-03-03 18:00:00,7615.967789304126,2816.3150396342357,12226.400387271258,8633.0
2025-03-03 19:00:00,9368.210058535204,4657.487577642399,14135.34464435632,9113.0
2025-03-03 20:00:00,10608.342361372312,5847.4042470281975,15270.91570089821,9936.0
2025-03-03 21:00:00,10046.585229422131,5593.329929621185,15348.471182704698,10439.0
2025-03-03 22:00:00,10141.109573097909,5023.469819713831,14817.701550627966,10263.0
2025-03-03 23:00:00,11068.15906917776,6246.531298567614,15900.705704427854,10260.0
2025-03-04 00:00:00,10812.257018129843,6125.77229876736,15996.59595118068,10022.0
2025-03-04 01:00:00,10405.817640807883,5602.73700191424,15134.650403154525,9540.0
2025-03-04 02:00:00,10683.366472954707,5639.738985581017,15974.26390702772,9718.0
2025-03-04 03:00:00,10435.332438580352,5629.119488869452,15145.337237295782,9709.0
2025-03-04 04:00:00,10048.299087407257,5391.920188557611,15017.958313366624,9696.0
2025-03-04 05:00:00,9969.38668632186,5268.066497240125,14502.961266932349,10041.0
2025-03-04 06:00:00,9463.237046487826,4556.967338687468,14259.388990483105,10030.0
2025-03-04 07:00:00,9805.289579502589,5115.1761587754645,14501.95647601826,10505.0
2025-03-04 08:00:00,10111.982729712428,5395.408631218096,14820.259852230423,10671.0
2025-03-04 09:00:00,9789.903051895935,4630.551488357805,14239.532134040215,10023.0
2025-03-04 10:00:00,9967.57002535416,5297.137893018111,15018.804800886375,9996.0
