Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh
2025-08-01 02:00:00,5909.822843788831,255.919331726011,11090.030902277294
2025-08-01 03:00:00,5623.805725048518,237.2013157571715,11040.649469810149
2025-08-01 04:00:00,5507.22770722779,386.0716798636842,10795.92714074307
2025-08-01 05:00:00,5250.270903230381,0.0,10516.41457251533
2025-08-01 06:00:00,5149.462324811835,0.0,10477.94426579214
2025-08-01 07:00:00,5038.643948863224,0.0,10735.253806455374
2025-08-01 08:00:00,4898.591828423652,0.0,10290.069949556742
2025-08-01 09:00:00,4710.846002524819,0.0,9941.969490747915
2025-08-01 10:00:00,4225.635577617078,0.0,9708.157006405767
2025-08-01 11:00:00,4187.064423400946,0.0,9410.20229984174
2025-08-01 12:00:00,4536.872727017056,0.0,9737.961891142242
2025-08-01 13:00:00,4546.122032396455,0.0,9813.89610647504
2025-08-01 14:00:00,4766.423187932791,0.0,10493.65320527951
2025-08-01 15:00:00,4769.5748057974615,0.0,10127.319488896519
2025-08-01 16:00:00,4901.350899078781,0.0,9934.211098823122
2025-08-01 17:00:00,5153.402232945817,0.0,10721.82146242257
2025-08-01 18:00:00,5540.619037235404,0.0,11257.519853542226
2025-08-01 19:00:00,5922.00459367825,497.08724062724207,11304.711767226889
2025-08-01 20:00:00,6172.547090396998,965.0145815910511,11679.427495788792
2025-08-01 21:00:00,6031.1669989825305,951.7696521779998,11647.331406921625
2025-08-01 22:00:00,6018.496115808108,13.265098487964748,11129.653208936514
2025-08-01 23:00:00,5905.78209165581,467.7748154598819,11221.428125841821
2025-08-02 00:00:00,5766.174587936731,483.9269965091227,11442.423116389145
2025-08-02 01:00:00,5602.347195383121,79.27505305960563,10792.244585745586
2025-08-02 02:00:00,5625.575207077734,0.0,11130.31480874631
2025-08-02 03:00:00,5244.630395167311,0.0,10526.829675803387
2025-08-02 04:00:00,4945.649502866676,0.0,10324.58602976416
2025-08-02 05:00:00,4832.892929631745,0.0,9911.17637796215
2025-08-02 06:00:00,4706.021186808959,0.0,10523.130930122425
2025-08-02 07:00:00,4523.79354762892,0.0,10019.722760610102
2025-08-02 08:00:00,4131.609289858787,0.0,9702.885070952709
2025-08-02 09:00:00,3738.0772574648745,0.0,9243.004422409724
2025-08-02 10:00:00,3447.242905487543,0.0,9045.451389199303
2025-08-02 11:00:00,3353.6961067598886,0.0,8484.958584205871
2025-08-02 12:00:00,3441.1420084332804,0.0,8889.195281906594
2025-08-02 13:00:00,3603.0944538035865,0.0,8991.636963413994
2025-08-02 14:00:00,3748.343280926543,0.0,9293.863144929126
2025-08-02 15:00:00,3899.3809741854875,0.0,9024.3276683121
2025-08-02 16:00:00,4017.6603452799045,0.0,9531.167443512653
2025-08-02 17:00:00,4296.463289356971,0.0,9861.331094978354
2025-08-02 18:00:00,7050.374244042194,1933.9686851340425,12180.652472737886
2025-08-02 19:00:00,5235.719244975233,0.0,10711.102615217293
2025-08-02 20:00:00,5555.602038878326,431.2214147595422,11255.213181706871
2025-08-02 21:00:00,5294.707270655433,0.0,10866.640535145589
2025-08-02 22:00:00,5256.542941838353,0.0,10856.1627774171
2025-08-02 23:00:00,5304.469924314733,0.0,10683.0545322147
2025-08-03 00:00:00,5257.282900169629,0.0,10831.442870002898
2025-08-03 01:00:00,5583.1275738479835,0.0,11031.223970237026
2025-08-03 02:00:00,5371.352104081469,321.0153127040492,10990.20162920473
2025-08-03 03:00:00,5108.730848032136,0.0,10630.31974534896
2025-08-03 04:00:00,4841.446626454148,0.0,10259.636449012793
2025-08-03 05:00:00,4810.549581425301,0.0,10623.679378309691
2025-08-03 06:00:00,4811.414861011161,0.0,10184.98864848428
2025-08-03 07:00:00,4319.806374910004,0.0,9807.764332284614
2025-08-03 08:00:00,3894.138631828643,0.0,9510.319259321133
2025-08-03 09:00:00,3553.183426947714,0.0,9099.574949990925
2025-08-03 10:00:00,3349.865768495844,0.0,8917.040967989502
2025-08-03 11:00:00,3361.8210111283793,0.0,8616.849175650528
2025-08-03 12:00:00,3495.1636549338805,0.0,8913.648236025681
2025-08-03 13:00:00,3690.9619260568065,0.0,9083.813938259485
2025-08-03 14:00:00,3842.563906796394,0.0,9476.821918467167
2025-08-03 15:00:00,3993.458979854887,0.0,9232.523125474268
2025-08-03 16:00:00,4179.051161431245,0.0,10034.779777832491
2025-08-03 17:00:00,4457.317579936133,0.0,9741.023739324131
2025-08-03 18:00:00,4822.141892977492,0.0,10325.404425696905
2025-08-03 19:00:00,5341.1445859762525,30.418239796319295,10823.164362333504
2025-08-03 20:00:00,5958.052119753757,803.6673251690207,11328.811649299103
2025-08-03 21:00:00,5711.120987642593,317.23768650318203,11166.978816744662
2025-08-03 22:00:00,5799.127658834495,252.24656247553216,11566.022523901274
2025-08-03 23:00:00,6066.518222541458,665.9348424514318,11411.142215828359
2025-08-04 00:00:00,6177.619145171189,751.0611724871696,11690.684307894286
2025-08-04 01:00:00,6283.893977638998,969.2397128370573,11565.837746567628
2025-08-04 02:00:00,5874.105874166902,387.47957364427214,11524.775651271564
2025-08-04 03:00:00,5833.227467839267,468.37976350710386,11668.317614403564
2025-08-04 04:00:00,5487.11430833606,0.0,11089.54237418358
2025-08-04 05:00:00,5389.050018146979,0.0,10853.092578325124
2025-08-04 06:00:00,5039.187818656743,0.0,10256.41161666357
2025-08-04 07:00:00,4626.475320543831,0.0,9785.614149477888
2025-08-04 08:00:00,4337.918281253833,0.0,9653.909772094787
2025-08-04 09:00:00,4028.5128755047535,0.0,9417.403596460463
2025-08-04 10:00:00,3815.4834789524534,0.0,9334.783920283126
2025-08-04 11:00:00,3782.4674968957243,0.0,9525.630420487309
2025-08-04 12:00:00,3908.71748036384,0.0,9406.549430704647
2025-08-04 13:00:00,4105.171674374722,0.0,9603.177180017135
2025-08-04 14:00:00,4267.127814638919,0.0,9541.381568031447
2025-08-04 15:00:00,4394.402692550383,0.0,9505.86099378115
2025-08-04 16:00:00,4567.708983440989,0.0,10071.629308495987
2025-08-04 17:00:00,4839.082328779425,0.0,10477.736495767165
2025-08-04 18:00:00,5171.217741631495,0.0,9977.025082306587
2025-08-04 19:00:00,5497.747431711495,51.27039989936995,11328.062708220954
2025-08-04 20:00:00,6104.910358744565,470.1162222487006,11695.559826423994
2025-08-04 21:00:00,6078.082852022454,973.4413692596237,11609.898667796804
2025-08-04 22:00:00,5828.226892243642,350.0586034285332,11090.178634404007
2025-08-04 23:00:00,5728.071358220084,139.69374885429482,11240.641946985483
2025-08-05 00:00:00,5626.1221074610385,40.942492655824566,10858.502723791686
2025-08-05 01:00:00,5584.215401689256,363.5893783250098,11363.413840182222
2025-08-05 02:00:00,5285.153910486659,0.0,10763.64149149486
2025-08-05 03:00:00,4990.128362964477,0.0,10680.138635263023
2025-08-05 04:00:00,4789.146118686274,0.0,10021.95028784395
2025-08-05 05:00:00,4725.156865679322,0.0,9975.385714914375
2025-08-05 06:00:00,4606.269649006282,0.0,9963.750355826654
2025-08-05 07:00:00,4523.9004518544225,0.0,9993.86856657404
2025-08-05 08:00:00,4185.077705202203,0.0,9694.81534537001
2025-08-05 09:00:00,3871.883692506308,0.0,9302.388263868113
2025-08-05 10:00:00,3661.8201082237274,0.0,8994.307773552038
2025-08-05 11:00:00,3631.702357064206,0.0,9148.958020555714
2025-08-05 12:00:00,3760.237663505484,0.0,9165.164406153734
2025-08-05 13:00:00,3951.8530906209176,0.0,9085.701332441758
2025-08-05 14:00:00,4112.96650028749,0.0,9721.14483143898
2025-08-05 15:00:00,4240.189765209595,0.0,10016.213101766605
2025-08-05 16:00:00,4409.291971103134,0.0,9890.345361773447
2025-08-05 17:00:00,4672.101288899369,0.0,9801.332533706556
2025-08-05 18:00:00,5023.217939638863,0.0,10304.517254147579
2025-08-05 19:00:00,5334.474492164278,80.59207096977661,10926.900045791062
2025-08-05 20:00:00,5604.108396881797,142.21640855763388,11355.258667279679
2025-08-05 21:00:00,5837.905073588743,610.9008741524414,11411.696811944965
2025-08-05 22:00:00,5659.150577317216,65.88948855953139,11190.729508021841
2025-08-05 23:00:00,5659.350085360215,596.473826420726,11271.264999600427
2025-08-06 00:00:00,6757.150973625685,998.0135499252715,12024.242028168685
2025-08-06 01:00:00,5567.738301948508,273.8589157284721,10512.544725152076
2025-08-06 02:00:00,5310.491721717441,0.0,10897.410385916659
2025-08-06 03:00:00,5191.1666812614,0.0,10859.936630734459
2025-08-06 04:00:00,4793.6741123392,0.0,10800.868920287185
2025-08-06 05:00:00,4660.332573568141,0.0,9866.236170672952
2025-08-06 06:00:00,4573.828400400018,0.0,9804.92154923284
2025-08-06 07:00:00,4433.144777880775,0.0,9846.888212276877
2025-08-06 08:00:00,4214.35096121977,0.0,9988.026138031626
2025-08-06 09:00:00,3992.493980220149,0.0,9161.391456639
2025-08-06 10:00:00,3901.8754203077815,0.0,9311.160300090454
2025-08-06 11:00:00,3981.5951214595143,0.0,9495.882187738143
2025-08-06 12:00:00,4058.8512429973084,0.0,9802.16629093547
2025-08-06 13:00:00,4240.380429199636,0.0,9449.371443200356
2025-08-06 14:00:00,4453.691946766308,0.0,10307.262243482384
2025-08-06 15:00:00,4627.611633940025,0.0,9483.505630107253
2025-08-06 16:00:00,4834.666212995662,0.0,10180.532431417741
2025-08-06 17:00:00,5115.347395846628,0.0,10439.13327076385
2025-08-06 18:00:00,5500.6201233149195,152.11164316630322,10751.38609021509
2025-08-06 19:00:00,5978.559290508773,406.9547422245984,11384.901566381975
2025-08-06 20:00:00,6203.884755039872,1201.9457237740367,11795.657882040077
2025-08-06 21:00:00,6514.491607287074,1254.0471676282148,11951.559752148481
2025-08-06 22:00:00,6580.180089839592,1218.1779140954802,11979.90542445495
2025-08-06 23:00:00,6378.5478872654485,1161.65351613312,11954.354490955899
2025-08-07 00:00:00,6270.916905047684,725.7084641451356,11608.674053200471
2025-08-07 01:00:00,5955.459754557134,122.57532257025154,11491.904819033194
2025-08-07 02:00:00,5636.28783434979,376.4708669361933,10810.54202393131
2025-08-07 03:00:00,5317.733227027636,0.0,10698.139462157398
2025-08-07 04:00:00,5167.977558615262,0.0,10340.726064733592
2025-08-07 05:00:00,4976.9334820739205,0.0,10193.672337059159
2025-08-07 06:00:00,4911.611641927798,0.0,10467.511366371895
