Timestamp,Hour,Actual_Generation_MWh,Forecast_Generation_MWh,Absolute_Error_MWh,Percentage_Error
6/17/2025 18:00,18,16091,9732.03,6358.969727,39.51879763
6/17/2025 19:00,19,13617,6879.2954,6737.70459,49.48009539
6/17/2025 20:00,20,7456,3728.5552,3727.444824,49.99255397
6/17/2025 21:00,21,2015,1133.3911,881.6088867,43.75230207
6/17/2025 22:00,22,648,307.95224,340.04776,52.47650617
6/17/2025 23:00,23,617,315.57257,301.4274292,48.85371624
6/18/2025 0:00,0,538,266.44916,271.5508423,50.47413425
6/18/2025 1:00,1,465,241.95377,223.0462341,47.96693207
6/18/2025 2:00,2,413,220.71672,192.2832794,46.55769477
6/18/2025 3:00,3,390,176.63203,213.3679657,54.70973479
6/18/2025 4:00,4,338,182.3741,155.6259003,46.04316576
6/18/2025 5:00,5,234,141.03009,92.96990967,39.73073063
6/18/2025 6:00,6,174,125.09832,48.90167999,28.10441379
6/18/2025 7:00,7,1141,485.26483,655.7351685,57.47021634
6/18/2025 8:00,8,6647,2513.9285,4133.071533,62.17950253
6/18/2025 9:00,9,14060,7305.2524,6754.747559,48.04230127
6/18/2025 10:00,10,19068,13943.567,5124.432617,26.87451551
6/18/2025 11:00,11,21478,15721.755,5756.245117,26.80065703
6/18/2025 12:00,12,22822,16759.525,6062.474609,26.56416883
6/18/2025 13:00,13,23879,17062.834,6816.166016,28.54460411
6/18/2025 14:00,14,23925,17136.99,6788.009766,28.37203664
6/18/2025 15:00,15,23053,16700.924,6352.076172,27.55422796
6/18/2025 16:00,16,21519,15070.371,6448.628906,29.96714023
6/18/2025 17:00,17,19165,13795.08,5369.919922,28.01940998
6/18/2025 18:00,18,15420,9566.144,5853.856445,37.96275256
6/18/2025 19:00,19,10872,6844.4556,4027.544434,37.04511068
6/18/2025 20:00,20,5151,3537.876,1613.124023,31.31671566
6/18/2025 21:00,21,1417,735.13763,681.8623657,48.12013872
6/18/2025 22:00,22,462,127.73984,334.2601624,72.35068449
6/18/2025 23:00,23,432,157.27423,274.725769,63.59392802
6/19/2025 0:00,0,337,166.0538,170.9461975,50.72587463
6/19/2025 1:00,1,253,141.17014,111.8298645,44.20152747
6/19/2025 2:00,2,170,116.93594,53.0640564,31.21415082
6/19/2025 3:00,3,148,106.02021,41.97978973,28.36472279
6/19/2025 4:00,4,144,130.29628,13.70372009,9.516472287
6/19/2025 5:00,5,143,112.0254,30.97460175,21.66056066
6/19/2025 6:00,6,104,98.04642,5.953582764,5.724598811
6/19/2025 7:00,7,952,434.06262,517.9373779,54.40518676
6/19/2025 8:00,8,5025,2897.7573,2127.242676,42.33318758
6/19/2025 9:00,9,9985,8229.349,1755.651367,17.582888
6/19/2025 10:00,10,14531,13367.9375,1163.0625,8.004008671
6/19/2025 11:00,11,16612,15719.8545,892.1455078,5.370488248
6/19/2025 12:00,12,19057,16246.834,2810.166016,14.74610912
6/19/2025 13:00,13,20044,16639.26,3404.740234,16.98633124
6/19/2025 14:00,14,20396,16728.996,3667.003906,17.97903465
6/19/2025 15:00,15,19962,16129.379,3832.621094,19.19958468
6/19/2025 16:00,16,18378,14490.389,3887.611328,21.1536148
6/19/2025 17:00,17,16626,13290.737,3335.262695,20.06052385
6/19/2025 18:00,18,13421,10496.789,2924.210938,21.7883238
6/19/2025 19:00,19,9642,7850.793,1791.207031,18.57713162
6/19/2025 20:00,20,5189,4332.758,856.2421875,16.50110209
6/19/2025 21:00,21,1241,1114.0735,126.9265137,10.22776097
6/19/2025 22:00,22,355,303.0925,51.90750122,14.62183133
6/19/2025 23:00,23,329,259.99554,69.00445557,20.97399865
6/20/2025 0:00,0,283,351.2863,68.2862854,24.12942947
6/20/2025 1:00,1,259,344.36646,85.36645508,32.96002127
6/20/2025 2:00,2,199,315.3731,116.3731079,58.4789487
6/20/2025 3:00,3,133,286.56494,153.5649414,115.462362
6/20/2025 4:00,4,92,276.91058,184.9105835,200.9897647
6/20/2025 5:00,5,92,272.62402,180.6240234,196.3304603
6/20/2025 6:00,6,99,262.32083,163.3208313,164.9705367
6/20/2025 7:00,7,1105,627.4987,477.5012817,43.21278568
6/20/2025 8:00,8,6944,3321.3745,3622.625488,52.16914586
6/20/2025 9:00,9,14248,8313.047,5934.953125,41.65464012
6/20/2025 10:00,10,19134,10378.551,8755.449219,45.75859318
6/20/2025 11:00,11,21254,11880.404,9373.595703,44.10273691
6/20/2025 12:00,12,22423,12094.313,10328.68652,46.06291095
6/20/2025 13:00,13,23071,12523.051,10547.94922,45.71951462
6/20/2025 14:00,14,23068,13055.846,10012.1543,43.40278436
6/20/2025 15:00,15,22731,12817.86,9913.139648,43.6106623
6/20/2025 16:00,16,21404,11992.583,9411.416992,43.97036532
6/20/2025 17:00,17,18960,11325.786,7634.213867,40.26484107
6/20/2025 18:00,18,16689,10478.618,6210.381836,37.21242636
6/20/2025 19:00,19,13154,8019.5356,5134.464355,39.03348301
6/20/2025 20:00,20,6757,4988.1978,1768.802246,26.17733086
6/20/2025 21:00,21,1807,1526.9554,280.0445557,15.4977618
6/20/2025 22:00,22,717,453.08292,263.9170837,36.80851935
6/20/2025 23:00,23,623,419.69427,203.3057251,32.63334271
6/21/2025 0:00,0,550,343.14862,206.8513794,37.60934171
6/21/2025 1:00,1,496,357.7042,138.2958069,27.88221913
6/21/2025 2:00,2,468,361.41364,106.5863647,22.77486426
6/21/2025 3:00,3,441,347.33157,93.66842651,21.24000601
6/21/2025 4:00,4,389,334.55582,54.44418335,13.99593402
6/21/2025 5:00,5,325,320.13022,4.869781494,1.498394306
6/21/2025 6:00,6,262,304.38297,42.38296509,16.17670423
6/21/2025 7:00,7,1021,649.39325,371.6067505,36.39635166
6/21/2025 8:00,8,6258,3222.627,3035.373047,48.50388378
6/21/2025 9:00,9,13714,6900.456,6813.543945,49.68312633
6/21/2025 10:00,10,18931,8928.126,10002.87402,52.83859291
6/21/2025 11:00,11,20329,10920.766,9408.234375,46.27986805
6/21/2025 12:00,12,21029,11465.984,9563.015625,45.47537032
6/21/2025 13:00,13,21653,11875.473,9777.527344,45.155532
6/21/2025 14:00,14,21358,12407.064,8950.935547,41.90905303
6/21/2025 15:00,15,20518,11683.824,8834.175781,43.05573536
6/21/2025 16:00,16,19706,10728.551,8977.449219,45.55693301
6/21/2025 17:00,17,18998,10326.498,8671.501953,45.64428863
6/21/2025 18:00,18,16562,9421.115,7140.884766,43.11607756
6/21/2025 19:00,19,12404,7583.209,4820.791016,38.86480986
6/21/2025 20:00,20,6326,4749.1333,1576.866699,24.92675781
6/21/2025 21:00,21,1814,1419.5787,394.4212646,21.74317887
6/21/2025 22:00,22,638,397.12796,240.8720398,37.75423821
6/21/2025 23:00,23,543,392.6925,150.3074951,27.68093833
6/22/2025 0:00,0,492,349.92328,142.0767212,28.87738236
6/22/2025 1:00,1,475,349.83813,125.1618652,26.34986637
6/22/2025 2:00,2,472,353.05048,118.9495239,25.20117032
6/22/2025 3:00,3,472,332.7496,139.2503967,29.5022027
6/22/2025 4:00,4,446,330.90018,115.099823,25.8071352
6/22/2025 5:00,5,334,315.54077,18.45922852,5.526715124
6/22/2025 6:00,6,213,270.12653,57.12652588,26.8199652
6/22/2025 7:00,7,842,723.9345,118.0654907,14.02202978
6/22/2025 8:00,8,5241,3745.7305,1495.269531,28.53023338
6/22/2025 9:00,9,11459,8230.237,3228.762695,28.17665324
6/22/2025 10:00,10,15161,12120.444,3040.555664,20.05511288
6/22/2025 11:00,11,16489,12801.84,3687.160156,22.36133274
6/22/2025 12:00,12,17214,13581.799,3632.201172,21.10027403
6/22/2025 13:00,13,17972,13671.249,4300.750977,23.93028587
6/22/2025 14:00,14,18260,13970.541,4289.458984,23.49101306
6/22/2025 15:00,15,17633,13983.863,3649.136719,20.69492837
6/22/2025 16:00,16,17485,13634.302,3850.698242,22.0228667
6/22/2025 17:00,17,16697,13636.027,3060.972656,18.33247084
6/22/2025 18:00,18,15813,12835.036,2977.963867,18.83237758
6/22/2025 19:00,19,13203,10626.729,2576.271484,19.51277349
6/22/2025 20:00,20,7476,5261.1104,2214.889648,29.62666731
6/22/2025 21:00,21,1823,1395.8075,427.1925049,23.43348902
6/22/2025 22:00,22,617,380.5586,236.4414063,38.32113553
6/22/2025 23:00,23,594,385.85104,208.1489563,35.04191183
6/23/2025 0:00,0,577,411.87592,165.1240845,28.61769228
6/23/2025 1:00,1,532,402.76968,129.2303162,24.29141281
6/23/2025 2:00,2,489,385.47964,103.5203552,21.16980679
6/23/2025 3:00,3,434,352.98453,81.01547241,18.66715954
6/23/2025 4:00,4,381,373.11453,7.885467529,2.069676517
6/23/2025 5:00,5,224,373.1159,149.1159058,66.56960079
6/23/2025 6:00,6,116,314.34985,198.3498535,170.991253
6/23/2025 7:00,7,1021,688.66626,332.3337402,32.54982764
6/23/2025 8:00,8,5778,3557.5298,2220.470215,38.42973719
6/23/2025 9:00,9,11447,8357.389,3089.611328,26.99057682
6/23/2025 10:00,10,15206,12751.556,2454.444336,16.14128854
6/23/2025 11:00,11,17701,14327.294,3373.706055,19.05940938
6/23/2025 12:00,12,19246,15442.887,3803.113281,19.76053872
6/23/2025 13:00,13,20425,15755.95,4669.049805,22.85948497
6/23/2025 14:00,14,21217,15895.125,5321.875,25.08307018
6/23/2025 15:00,15,20885,15736.924,5148.076172,24.64963453
6/23/2025 16:00,16,19367,14945.862,4421.137695,22.82820104
6/23/2025 17:00,17,16555,13989.228,2565.772461,15.49847455
6/23/2025 18:00,18,13336,12014.222,1321.77832,9.911355131
6/23/2025 19:00,19,9385,9699.398,314.3984375,3.350009989
6/23/2025 20:00,20,4716,5413.2983,697.2983398,14.78580025
6/23/2025 21:00,21,1094,1597.3047,503.3046875,46.00591293
6/23/2025 22:00,22,362,580.42413,218.4241333,60.33815837
6/23/2025 23:00,23,187,524.18896,337.1889648,180.3149545
6/24/2025 0:00,0,64,507.64764,443.647644,693.1994438
6/24/2025 1:00,1,40,486.0381,446.0380859,1115.095215
6/24/2025 2:00,2,40,479.96506,439.9650574,1099.912643
6/24/2025 3:00,3,40,459.9753,419.9753113,1049.938278
6/24/2025 4:00,4,40,459.52933,419.5293274,1048.823318
6/24/2025 5:00,5,40,415.24756,375.2475586,938.1188965
6/24/2025 6:00,6,39,343.45758,304.4575806,780.660463
6/24/2025 7:00,7,711,756.4673,45.46728516,6.394836168
6/24/2025 8:00,8,4171,3598.6921,572.3078613,13.72111871
6/24/2025 9:00,9,9565,8445.565,1119.43457,11.70344559
6/24/2025 10:00,10,13466,12716.619,749.3808594,5.564984846
6/24/2025 11:00,11,15508,14598.834,909.1660156,5.862561359
6/24/2025 12:00,12,17250,16121.358,1128.641602,6.542849864
6/24/2025 13:00,13,18134,16375.859,1758.140625,9.695272003
6/24/2025 14:00,14,18800,16362.858,2437.141602,12.96351916
6/24/2025 15:00,15,18156,16157.504,1998.496094,11.00735897
6/24/2025 16:00,16,16735,15464.114,1270.885742,7.594178322
6/24/2025 17:00,17,15715,14510.581,1204.418945,7.664135828
6/24/2025 18:00,18,14331,12790.558,1540.442383,10.74902228
6/24/2025 19:00,19,12110,9895.861,2214.138672,18.28355633
6/24/2025 20:00,20,6566,5224.4414,1341.558594,20.43190061
6/24/2025 21:00,21,1558,1457.4215,100.5784912,6.45561561
6/24/2025 22:00,22,347,574.08936,227.0893555,65.44361829
6/24/2025 23:00,23,303,499.06613,196.0661316,64.70829425
6/25/2025 0:00,0,307,478.9388,171.9388123,56.00612777
6/25/2025 1:00,1,271,457.50824,186.5082397,68.82222869
6/25/2025 2:00,2,214,429.10474,215.1047363,100.5162319
6/25/2025 3:00,3,204,384.67645,180.6764526,88.56688855
6/25/2025 4:00,4,204,382.38318,178.3831787,87.44273466
6/25/2025 5:00,5,204,373.59018,169.5901794,83.1324409
6/25/2025 6:00,6,206,293.60886,87.6088562,42.52857097
6/25/2025 7:00,7,930,669.64264,260.3573608,27.99541514
6/25/2025 8:00,8,5965,3437.9534,2527.046631,42.36457051
6/25/2025 9:00,9,13471,8675.266,4795.734375,35.60043334
6/25/2025 10:00,10,18011,11730.016,6280.984375,34.87304633
6/25/2025 11:00,11,20200,14084.774,6115.225586,30.27339399
6/25/2025 12:00,12,21275,15721.499,5553.500977,26.10341235
6/25/2025 13:00,13,22097,16073.436,6023.564453,27.25964816
6/25/2025 14:00,14,22798,16120.958,6677.041992,29.287841
6/25/2025 15:00,15,22466,15865.178,6600.822266,29.38138639
6/25/2025 16:00,16,20985,15187.677,5797.323242,27.62603403
6/25/2025 17:00,17,20085,14051.343,6033.657227,30.04061353
6/25/2025 18:00,18,18993,12473.67,6519.330078,34.32490959
6/25/2025 19:00,19,16227,9787.593,6439.407227,39.68328851
6/25/2025 20:00,20,9453,5315.4766,4137.523438,43.76942174
6/25/2025 21:00,21,2563,1308.5934,1254.406616,48.94290348
6/25/2025 22:00,22,804,470.9224,333.0776062,41.42756296
6/25/2025 23:00,23,697,423.99786,273.0021362,39.16816876
6/26/2025 0:00,0,618,400.35706,217.6429443,35.21730491
6/26/2025 1:00,1,553,382.83533,170.1646729,30.77118858
6/26/2025 2:00,2,531,362.38025,168.619751,31.75513201
6/26/2025 3:00,3,517,354.07022,162.9297791,31.51446403
6/26/2025 4:00,4,457,356.11594,100.8840637,22.07528747
6/26/2025 5:00,5,398,319.38605,78.61395264,19.75224941
6/26/2025 6:00,6,244,213.9213,30.07870483,12.32733805
6/26/2025 7:00,7,1184,665.1854,518.8145752,43.81879858
6/26/2025 8:00,8,7654,3538.41,4115.590088,53.77044797
6/26/2025 9:00,9,16010,8908.663,7101.336914,44.35563344
6/26/2025 10:00,10,19437,13263.395,6173.605469,31.76213134
6/26/2025 11:00,11,21081,14933.868,6147.131836,29.15958368
6/26/2025 12:00,12,22558,15851.813,6706.186523,29.72863961
6/26/2025 13:00,13,22872,16355.136,6516.864258,28.49276083
6/26/2025 14:00,14,23267,16426.387,6840.613281,29.40049547
6/26/2025 15:00,15,23363,16197.665,7165.334961,30.66958422
6/26/2025 16:00,16,23176,15500.476,7675.524414,33.11841739
6/26/2025 17:00,17,22405,14254.017,8150.983398,36.38019816
6/26/2025 18:00,18,20772,12987.458,7784.541992,37.47613129
6/26/2025 19:00,19,16984,10996.484,5987.515625,35.25386025
6/26/2025 20:00,20,9613,6018.199,3594.800781,37.39520214
6/26/2025 21:00,21,2592,1799.4734,792.5266113,30.57587235
6/26/2025 22:00,22,744,713.7138,30.28619385,4.07072498
6/26/2025 23:00,23,668,528.05035,139.949646,20.95054581
6/27/2025 0:00,0,659,577.92035,81.07965088,12.30343716
6/27/2025 1:00,1,622,576.7408,45.25921631,7.276401336
6/27/2025 2:00,2,612,558.29395,53.70605469,8.775499132
6/27/2025 3:00,3,612,545.1272,66.87280273,10.92692855
6/27/2025 4:00,4,611,502.6863,108.3136902,17.72728154
6/27/2025 5:00,5,602,461.1808,140.8192139,23.39189599
6/27/2025 6:00,6,519,368.1297,150.8703003,29.06942202
6/27/2025 7:00,7,1383,721.7761,661.223877,47.81083709
6/27/2025 8:00,8,7550,3237.8838,4312.116211,57.114122
6/27/2025 9:00,9,15955,8093.553,7861.446777,49.27262161
6/27/2025 10:00,10,19204,12048.949,7155.050781,37.25812738
6/27/2025 11:00,11,21082,13829.639,7252.361328,34.40072729
6/27/2025 12:00,12,21866,14651.665,7214.334961,32.99339139
6/27/2025 13:00,13,22644,15347.825,7296.174805,32.22122772
6/27/2025 14:00,14,22754,16099.192,6654.807617,29.24675933
6/27/2025 15:00,15,22215,15950.836,6264.164063,28.1979026
6/27/2025 16:00,16,22028,15463.598,6564.402344,29.80026486
6/27/2025 17:00,17,21032,14294.08,6737.919922,32.03651541
6/27/2025 18:00,18,19361,12968.167,6392.833008,33.01912612
6/27/2025 19:00,19,15749,10498.639,5250.361328,33.33774416
6/27/2025 20:00,20,9001,6144.4277,2856.572266,31.7361656
6/27/2025 21:00,21,2410,1836.4105,573.5894775,23.80039326
6/27/2025 22:00,22,711,728.44806,17.44805908,2.454016749
6/27/2025 23:00,23,681,597.9118,83.0881958,12.20090981
6/28/2025 0:00,0,677,565.3175,111.6824951,16.49667579
6/28/2025 1:00,1,672,555.0661,116.9338989,17.40087782
6/28/2025 2:00,2,672,537.27844,134.7215576,20.04785084
6/28/2025 3:00,3,669,506.47705,162.5229492,24.29341543
6/28/2025 4:00,4,643,476.62625,166.3737488,25.87461101
6/28/2025 5:00,5,520,430.93573,89.06427002,17.12774423
6/28/2025 6:00,6,419,368.0239,50.97610474,12.16613478
6/28/2025 7:00,7,1290,633.4286,656.5714111,50.89700861
6/28/2025 8:00,8,7264,3222.7422,4041.257813,55.63405579
6/28/2025 9:00,9,14756,8020.723,6735.276855,45.64432675
6/28/2025 10:00,10,18686,11695.438,6990.561523,37.41068995
6/28/2025 11:00,11,21052,13424.3,7627.700195,36.23266291
6/28/2025 12:00,12,21769,14396.462,7372.538086,33.86714174
6/28/2025 13:00,13,22036,15146.376,6889.624023,31.26531142
6/28/2025 14:00,14,21820,15789.478,6030.522461,27.63759148
6/28/2025 15:00,15,21614,15689.11,5924.889648,27.41227745
6/28/2025 16:00,16,21159,15199.069,5959.930664,28.16735509
6/28/2025 17:00,17,20662,14541.224,6120.776367,29.62334898
6/28/2025 18:00,18,19141,12495.338,6645.662109,34.71951366
6/28/2025 19:00,19,15682,10665.627,5016.373047,31.98809493
6/28/2025 20:00,20,8398,6127.2866,2270.713379,27.03873993
6/28/2025 21:00,21,2126,1755.4276,370.5723877,17.43049801
6/28/2025 22:00,22,732,712.4255,19.57452393,2.67411529
6/28/2025 23:00,23,704,579.1624,124.8375854,17.73261157
6/29/2025 0:00,0,672,463.21457,208.7854309,31.06926055
6/29/2025 1:00,1,632,452.32938,179.6706238,28.42889617
6/29/2025 2:00,2,632,440.79245,191.20755,30.25435918
6/29/2025 3:00,3,598,386.56387,211.4361267,35.35721182
6/29/2025 4:00,4,451,343.79297,107.2070313,23.77096037
6/29/2025 5:00,5,366,297.69028,68.3097229,18.66385872
6/29/2025 6:00,6,232,278.1808,46.18078613,19.90551126
6/29/2025 7:00,7,1124,580.03046,543.9695435,48.39586686
6/29/2025 8:00,8,6688,3169.8354,3518.164551,52.60413503
6/29/2025 9:00,9,14513,7987.21,6525.790039,44.96513498
6/29/2025 10:00,10,18548,11208.431,7339.569336,39.57067789
6/29/2025 11:00,11,19864,12778.297,7085.703125,35.67107896
6/29/2025 12:00,12,21162,13744.115,7417.884766,35.05285307
6/29/2025 13:00,13,22160,14336.8,7823.200195,35.30324998
6/29/2025 14:00,14,22282,14852.871,7429.128906,33.34139173
6/29/2025 15:00,15,21753,14626.698,7126.301758,32.76008715
6/29/2025 16:00,16,20491,14316.143,6174.857422,30.13448549
6/29/2025 17:00,17,18453,14077.48,4375.519531,23.71169745
6/29/2025 18:00,18,15711,12537.5205,3173.479492,20.19909294
6/29/2025 19:00,19,12339,10115.403,2223.59668,18.0208824
6/29/2025 20:00,20,6671,5506.8906,1164.109375,17.45029793
6/29/2025 21:00,21,1686,1712.1315,26.13146973,1.549909236
6/29/2025 22:00,22,659,706.94617,47.94616699,7.275594384
6/29/2025 23:00,23,664,656.17444,7.825561523,1.178548422
6/30/2025 0:00,0,655,600.2054,54.7946167,8.365590336
6/30/2025 1:00,1,648,571.46326,76.53674316,11.8112258
6/30/2025 2:00,2,615,552.6189,62.38110352,10.14326886
6/30/2025 3:00,3,502,510.28912,8.289123535,1.651219828
6/30/2025 4:00,4,335,474.64978,139.6497803,41.68650157
6/30/2025 5:00,5,260,399.47968,139.4796753,53.64602896
6/30/2025 6:00,6,227,308.08917,81.08917236,35.72210236
6/30/2025 7:00,7,1041,603.38214,437.6178589,42.03821891
6/30/2025 8:00,8,6216,3171.941,3044.059082,48.97134945
6/30/2025 9:00,9,13613,8407.102,5205.898438,38.24211002
6/30/2025 10:00,10,18244,12168.886,6075.114258,33.299245
6/30/2025 11:00,11,20413,14567.616,5845.383789,28.63559393
6/30/2025 12:00,12,21401,15982.591,5418.40918,25.31848596
6/30/2025 13:00,13,21674,16491.66,5182.339844,23.91039884
6/30/2025 14:00,14,21463,16541.469,4921.53125,22.93030448
6/30/2025 15:00,15,20597,16324.316,4272.683594,20.74420349
6/30/2025 16:00,16,19052,15353.675,3698.325195,19.41174257
6/30/2025 17:00,17,16511,14507.58,2003.419922,12.13384969
6/30/2025 18:00,18,13416,12889.725,526.2753906,3.922744414
6/30/2025 19:00,19,10091,9665.812,425.1884766,4.213541538
6/30/2025 20:00,20,5348,5179.402,168.5981445,3.152545709
6/30/2025 21:00,21,1503,1873.0603,370.0603027,24.62144396
6/30/2025 22:00,22,615,794.5368,179.5368042,29.19297629
6/30/2025 23:00,23,596,676.38666,80.38665771,13.48769425
7/1/2025 0:00,0,565,709.43646,144.4364624,25.56397565
7/1/2025 1:00,1,489,685.0445,196.0444946,40.0908987
7/1/2025 2:00,2,416,685.1089,269.1088867,64.68963623
7/1/2025 3:00,3,250,678.1759,428.1759033,171.2703613
7/1/2025 4:00,4,200,671.0976,471.0975952,235.5487976
7/1/2025 5:00,5,186,639.6429,453.6428833,243.8940233
7/1/2025 6:00,6,142,532.72015,390.7201538,275.1550379
7/1/2025 7:00,7,908,923.987,15.98699951,1.760682766
7/1/2025 8:00,8,6291,5270.136,1020.86377,16.22736877
7/1/2025 9:00,9,14044,10351.395,3692.605469,26.29311784
7/1/2025 10:00,10,19177,13483.761,5693.239258,29.68785137
7/1/2025 11:00,11,20234,14894.443,5339.556641,26.38903153
7/1/2025 12:00,12,20853,16199.184,4653.816406,22.31725126
7/1/2025 13:00,13,20974,16492.63,4481.369141,21.36630657
7/1/2025 14:00,14,21036,16311.765,4724.235352,22.45785963
7/1/2025 15:00,15,20465,15521.119,4943.880859,24.15773691
7/1/2025 16:00,16,18618,14843.269,3774.731445,20.27463447
7/1/2025 17:00,17,16722,14190.848,2531.152344,15.13666035
7/1/2025 18:00,18,14604,13339.564,1264.435547,8.65814535
7/1/2025 19:00,19,11202,11550.101,348.1005859,3.107486038
7/1/2025 20:00,20,5981,6658.909,677.9091797,11.33437853
7/1/2025 21:00,21,1827,2037.8055,210.805542,11.53834384
7/1/2025 22:00,22,659,755.9919,96.99188232,14.71803981
7/1/2025 23:00,23,643,666.5557,23.5557251,3.663409813
7/2/2025 0:00,0,631,727.06006,96.06005859,15.22346412
7/2/2025 1:00,1,625,705.28436,80.28436279,12.84549805
7/2/2025 2:00,2,625,683.0732,58.07318115,9.291708984
7/2/2025 3:00,3,596,665.3166,69.31658936,11.63030023
7/2/2025 4:00,4,575,675.17786,100.1778564,17.4222359
7/2/2025 5:00,5,544,633.2817,89.28167725,16.41207302
7/2/2025 6:00,6,478,559.4833,81.48327637,17.04671054
7/2/2025 7:00,7,937,924.8046,12.19537354,1.301533995
7/2/2025 8:00,8,5796,5391.8774,404.1225586,6.972438899
7/2/2025 9:00,9,13186,10048.983,3137.016602,23.79050964
7/2/2025 10:00,10,18100,12791.465,5308.535156,29.32892352
7/2/2025 11:00,11,18976,14420.296,4555.704102,24.00771554
7/2/2025 12:00,12,19301,15583.018,3717.982422,19.26315954
7/2/2025 13:00,13,19605,16268.963,3336.037109,17.01625662
7/2/2025 14:00,14,19496,16318.512,3177.488281,16.29815491
7/2/2025 15:00,15,18838,15098.904,3739.095703,19.84868724
7/2/2025 16:00,16,18107,14240.875,3866.125,21.35154912
7/2/2025 17:00,17,16866,13241.392,3624.608398,21.49062254
7/2/2025 18:00,18,14069,12737.94,1331.05957,9.460939444
7/2/2025 19:00,19,11121,10619.792,501.2080078,4.506860964
7/2/2025 20:00,20,6275,6322.7065,47.70654297,0.760263633
7/2/2025 21:00,21,1885,1929.2666,44.26660156,2.348360826
7/2/2025 22:00,22,707,752.869,45.86901855,6.487838551
7/2/2025 23:00,23,661,669.92114,8.921142578,1.349643355
7/3/2025 0:00,0,646,636.78674,9.213256836,1.426200749
7/3/2025 1:00,1,637,630.53595,6.464050293,1.014764567
7/3/2025 2:00,2,635,603.20593,31.79406738,5.006939745
7/3/2025 3:00,3,578,556.5016,21.49841309,3.719448631
7/3/2025 4:00,4,517,532.32574,15.32574463,2.964360663
7/3/2025 5:00,5,432,480.0755,48.07550049,11.12858808
7/3/2025 6:00,6,307,367.89212,60.89212036,19.83456689
7/3/2025 7:00,7,909,773.48627,135.5137329,14.90800142
7/3/2025 8:00,8,5949,4910.0366,1038.963379,17.4645046
7/3/2025 9:00,9,13866,10646.383,3219.617188,23.2195095
7/3/2025 10:00,10,17598,12722.482,4875.517578,27.70495271
7/3/2025 11:00,11,19167,14340.965,4826.035156,25.17887597
7/3/2025 12:00,12,20118,15271.8545,4846.145508,24.08860477
7/3/2025 13:00,13,20913,15761.701,5151.298828,24.63204145
7/3/2025 14:00,14,20558,15670.285,4887.714844,23.77524489
7/3/2025 15:00,15,20037,14774.284,5262.71582,26.26498887
7/3/2025 16:00,16,18425,14290.819,4134.180664,22.43788691
7/3/2025 17:00,17,16750,13767.136,2982.864258,17.80814482
7/3/2025 18:00,18,14194,13147.153,1046.84668,7.37527603
7/3/2025 19:00,19,11975,11712.297,262.703125,2.193763048
7/3/2025 20:00,20,6764,6583.095,180.9047852,2.674523731
7/3/2025 21:00,21,1812,1885.1694,73.16943359,4.038048212
7/3/2025 22:00,22,663,708.7756,45.77557373,6.904309763
7/3/2025 23:00,23,669,617.2375,51.76251221,7.737296294
7/4/2025 0:00,0,667,577.1831,89.81689453,13.46580128
7/4/2025 1:00,1,660,564.25244,95.74755859,14.50720585
7/4/2025 2:00,2,658,531.50244,126.4975586,19.22455298
7/4/2025 3:00,3,656,509.1759,146.8240967,22.38172205
7/4/2025 4:00,4,649,472.67947,176.3205261,27.16803176
7/4/2025 5:00,5,595,416.95233,178.0476685,29.92397789
7/4/2025 6:00,6,467,353.40356,113.5964355,24.32471853
7/4/2025 7:00,7,993,720.6024,272.397583,27.43178077
7/4/2025 8:00,8,6239,4776.949,1462.050781,23.43405644
7/4/2025 9:00,9,14331,10296.315,4034.68457,28.15354525
7/4/2025 10:00,10,18236,12727.938,5508.061523,30.20432948
7/4/2025 11:00,11,19229,13885.509,5343.491211,27.78871086
7/4/2025 12:00,12,20016,14503.007,5512.993164,27.54293148
7/4/2025 13:00,13,20675,15178.331,5496.668945,26.58606503
7/4/2025 14:00,14,20699,15459.137,5239.863281,25.31457211
7/4/2025 15:00,15,20403,14977.156,5425.84375,26.5933625
7/4/2025 16:00,16,19370,14415.401,4954.598633,25.57872294
7/4/2025 17:00,17,18137,13700.444,4436.555664,24.46135339
7/4/2025 18:00,18,16501,13335.741,3165.258789,19.18222404
7/4/2025 19:00,19,13656,12031.467,1624.533203,11.89611309
7/4/2025 20:00,20,8289,6700.367,1588.632813,19.1655545
7/4/2025 21:00,21,2264,1890.0667,373.9333496,16.51649071
7/4/2025 22:00,22,727,698.7617,28.23828125,3.884220254
7/4/2025 23:00,23,680,626.01245,53.98754883,7.939345416
7/5/2025 0:00,0,670,649.1957,20.80432129,3.10512258
7/5/2025 1:00,1,664,608.46906,55.53094482,8.3630941
7/5/2025 2:00,2,664,590.7514,73.24859619,11.03141509
7/5/2025 3:00,3,656,573.1579,82.84210205,12.62836922
7/5/2025 4:00,4,652,544.8049,107.1951294,16.44097077
7/5/2025 5:00,5,620,507.6204,112.3796082,18.12574325
7/5/2025 6:00,6,482,465.98282,16.0171814,3.32306668
7/5/2025 7:00,7,807,770.47906,36.52093506,4.525518595
7/5/2025 8:00,8,5685,5026.9624,658.0375977,11.57497973
7/5/2025 9:00,9,13245,10087.855,3157.144531,23.8365008
7/5/2025 10:00,10,17765,12309.68,5455.320313,30.70824831
7/5/2025 11:00,11,19957,13447.074,6509.925781,32.61976139
